Datum,Warengruppe,Umsatz,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,Wochentag,FerienSH,Monat
2015-04-01,Kuchen,319.186205355817,FALSE,4,5,24,22,Wednesday,TRUE,4
2015-04-02,Kuchen,406.353937532213,FALSE,6,6.5,19,61,Thursday,TRUE,4
2015-04-07,Kuchen,242.488202056041,FALSE,7,7.75,14,61,Tuesday,TRUE,4
2015-04-09,Kuchen,271.062138387226,FALSE,2,11.875,7,0,Thursday,TRUE,4
2015-04-10,Kuchen,273.777005049353,FALSE,1,14.125,8,5,Friday,TRUE,4
2015-04-11,Kuchen,279.734031972369,FALSE,2,16.75,14,61,Saturday,TRUE,4
2015-04-13,Kuchen,228.441056194565,FALSE,4,8.875,21,61,Monday,TRUE,4
2015-04-14,Kuchen,241.794663278364,FALSE,7,10.75,17,61,Tuesday,TRUE,4
2015-04-15,Kuchen,267.331795587064,FALSE,0,15.5,19,5,Wednesday,TRUE,4
2015-04-16,Kuchen,249.985817848774,FALSE,6,9.375,16,21,Thursday,TRUE,4
2015-04-21,Kuchen,236.929910073307,FALSE,0,14.625,17,5,Tuesday,FALSE,4
2015-04-24,Kuchen,212.742403753359,FALSE,2,13.875,9,20,Friday,FALSE,4
2015-04-25,Kuchen,247.902280079392,FALSE,7,13.75,8,63,Saturday,FALSE,4
2015-04-26,Kuchen,252.667352565897,FALSE,8,7,11,61,Sunday,FALSE,4
2015-04-30,Kuchen,303.34662044021,FALSE,6,11.375,10,61,Thursday,FALSE,4
2015-05-02,Kuchen,390.245200658863,FALSE,3,11,12,0,Saturday,FALSE,5
2015-05-03,Kuchen,273.752958375164,FALSE,1,14.75,12,61,Sunday,FALSE,5
2015-05-04,Kuchen,197.208560688196,FALSE,5,15.875,13,21,Monday,FALSE,5
2015-05-05,Kuchen,198.684243279816,FALSE,4,20,15,95,Tuesday,FALSE,5
2015-05-06,Kuchen,225.053574357765,FALSE,3,17.125,11,21,Wednesday,FALSE,5
2015-05-07,Kuchen,211.802247435479,FALSE,6,12,16,21,Thursday,FALSE,5
2015-05-09,Kuchen,278.323409928638,FALSE,7,13.5,14,61,Saturday,FALSE,5
2015-05-10,Kuchen,319.454496491185,FALSE,2,12.75,18,0,Sunday,FALSE,5
2015-05-12,Kuchen,259.94167495408,FALSE,7,14.625,14,63,Tuesday,FALSE,5
2015-05-13,Kuchen,246.372623277805,FALSE,7,11.875,16,21,Wednesday,FALSE,5
2015-05-14,Kuchen,309.927036397582,FALSE,7,11.25,10,20,Thursday,FALSE,5
2015-05-16,Kuchen,329.998465824508,FALSE,7,10.5,11,61,Saturday,FALSE,5
2015-05-17,Kuchen,293.275532226017,FALSE,3,12.625,17,21,Sunday,FALSE,5
2015-05-18,Kuchen,225.832737314778,FALSE,6,11.625,8,61,Monday,FALSE,5
2015-05-19,Kuchen,282.589418894077,FALSE,6,10.125,11,63,Tuesday,FALSE,5
2015-05-20,Kuchen,219.800270156995,FALSE,5,12.25,9,63,Wednesday,FALSE,5
2015-05-21,Kuchen,281.519362391549,FALSE,6,12.625,10,61,Thursday,FALSE,5
2015-05-23,Kuchen,336.087101364585,FALSE,5,13.375,8,0,Saturday,FALSE,5
2015-05-25,Kuchen,388.133249077524,FALSE,7,11.75,10,61,Monday,FALSE,5
2015-05-26,Kuchen,220.472002758105,FALSE,6,13,14,21,Tuesday,FALSE,5
2015-05-27,Kuchen,210.016061677086,FALSE,7,12.625,13,61,Wednesday,FALSE,5
2015-05-28,Kuchen,267.45399550279,FALSE,6,13.125,12,63,Thursday,FALSE,5
2015-05-29,Kuchen,250.764288305739,FALSE,6,14.625,8,61,Friday,FALSE,5
2015-05-30,Kuchen,278.950388727743,FALSE,4,11.625,15,61,Saturday,FALSE,5
2015-05-31,Kuchen,227.62624446804,FALSE,7,14.5,10,61,Sunday,FALSE,5
2015-06-02,Kuchen,247.548656142778,FALSE,7,14.25,14,61,Tuesday,FALSE,6
2015-06-03,Kuchen,257.703580420418,FALSE,6,15.25,18,21,Wednesday,FALSE,6
2015-06-04,Kuchen,250.238837010149,FALSE,0,16.375,9,0,Thursday,FALSE,6
2015-06-06,Kuchen,279.003577524238,FALSE,3,18.5,19,10,Saturday,FALSE,6
2015-06-13,Kuchen,238.309203727899,FALSE,6,21.875,12,61,Saturday,FALSE,6
2015-06-15,Kuchen,289.287204370205,FALSE,8,13.625,11,21,Monday,FALSE,6
2015-06-17,Kuchen,260.357543159185,FALSE,7,16.5,9,61,Wednesday,FALSE,6
2015-06-18,Kuchen,269.272420702957,FALSE,7,13.25,13,61,Thursday,FALSE,6
2015-06-19,Kuchen,271.496146564196,FALSE,7,14.25,14,61,Friday,FALSE,6
2015-06-22,Kuchen,254.862522218275,TRUE,5,13.5,8,61,Monday,FALSE,6
2015-06-23,Kuchen,270.726957416684,TRUE,5,16.5,10,21,Tuesday,FALSE,6
2015-06-24,Kuchen,300.990362700812,TRUE,8,12.625,14,61,Wednesday,FALSE,6
2015-06-25,Kuchen,271.335895693763,TRUE,6,17.125,8,21,Thursday,FALSE,6
2015-06-26,Kuchen,304.239937730854,TRUE,7,19.25,5,61,Friday,FALSE,6
2015-06-27,Kuchen,428.433111120672,TRUE,7,19.375,16,61,Saturday,FALSE,6
2015-07-05,Kuchen,308.145249811727,FALSE,4,25.25,9,21,Sunday,FALSE,7
2015-07-07,Kuchen,248.53982558714,FALSE,4,24.75,9,61,Tuesday,FALSE,7
2015-07-08,Kuchen,299.243550702973,FALSE,6,16.625,16,63,Wednesday,FALSE,7
2015-07-09,Kuchen,281.697843843677,FALSE,6,14.375,24,61,Thursday,FALSE,7
2015-07-10,Kuchen,296.230038738281,FALSE,3,16.125,18,21,Friday,FALSE,7
2015-07-11,Kuchen,278.282264047648,FALSE,6,17.75,9,21,Saturday,FALSE,7
2015-07-12,Kuchen,262.303945351064,FALSE,7,19.25,12,61,Sunday,FALSE,7
2015-07-14,Kuchen,256.913088405191,FALSE,3,19.625,9,0,Tuesday,FALSE,7
2015-07-17,Kuchen,235.351081587218,FALSE,4,23.25,12,21,Friday,FALSE,7
2015-07-19,Kuchen,366.640210113571,FALSE,7,14.5,5,63,Sunday,FALSE,7
2015-07-20,Kuchen,243.511157551047,FALSE,6,18.375,12,20,Monday,TRUE,7
2015-07-21,Kuchen,300.049805092917,FALSE,3,21.375,16,0,Tuesday,TRUE,7
2015-07-22,Kuchen,268.939645752758,FALSE,2,23.75,12,0,Wednesday,TRUE,7
2015-07-23,Kuchen,261.951424968471,FALSE,5,18.375,12,61,Thursday,TRUE,7
2015-07-25,Kuchen,254.280510145513,FALSE,6,20,10,95,Saturday,TRUE,7
2015-07-26,Kuchen,372.811026662913,FALSE,5,16.75,19,61,Sunday,TRUE,7
2015-07-27,Kuchen,294.634099970476,FALSE,7,15.875,8,61,Monday,TRUE,7
2015-07-28,Kuchen,343.727054343196,FALSE,7,17.375,15,63,Tuesday,TRUE,7
2015-07-29,Kuchen,392.988955408933,FALSE,5,14.875,12,61,Wednesday,TRUE,7
2015-07-30,Kuchen,320.141775558388,FALSE,7,14,16,61,Thursday,TRUE,7
2015-08-04,Kuchen,309.251750426175,FALSE,2,26.5,15,61,Tuesday,TRUE,8
2015-08-05,Kuchen,301.947104892243,FALSE,2,21.75,8,21,Wednesday,TRUE,8
2015-08-07,Kuchen,328.525075362716,FALSE,4,20,9,63,Friday,TRUE,8
2015-08-10,Kuchen,310.788118274661,FALSE,3,22.5,8,21,Monday,TRUE,8
2015-08-12,Kuchen,376.975331769286,FALSE,5,19.125,9,21,Wednesday,TRUE,8
2015-08-13,Kuchen,325.869900482332,FALSE,0,20.75,13,0,Thursday,TRUE,8
2015-08-15,Kuchen,400.83114144403,FALSE,7,20.875,8,61,Saturday,TRUE,8
2015-08-16,Kuchen,295.759264675703,FALSE,6,21.5,10,0,Sunday,TRUE,8
2015-08-17,Kuchen,326.240478613795,FALSE,7,19.375,14,61,Monday,TRUE,8
2015-08-18,Kuchen,322.838608950023,FALSE,7,19.25,13,21,Tuesday,TRUE,8
2015-08-19,Kuchen,320.008480715538,FALSE,3,19.625,8,5,Wednesday,TRUE,8
2015-08-20,Kuchen,336.15365965175,FALSE,1,20.375,8,10,Thursday,TRUE,8
2015-08-21,Kuchen,343.654461267513,FALSE,1,22.875,7,0,Friday,TRUE,8
2015-08-23,Kuchen,406.293445886681,FALSE,0,21.625,18,0,Sunday,TRUE,8
2015-08-25,Kuchen,324.423739102114,FALSE,6,17.75,12,21,Tuesday,TRUE,8
2015-08-27,Kuchen,302.491389703597,FALSE,6,18.125,12,61,Thursday,TRUE,8
2015-08-28,Kuchen,328.768757736105,FALSE,2,19.625,11,20,Friday,TRUE,8
2015-08-30,Kuchen,317.857054367892,FALSE,5,19.375,10,21,Sunday,FALSE,8
2015-08-31,Kuchen,196.31055630725,FALSE,3,21.875,8,65,Monday,FALSE,8
2015-09-01,Kuchen,296.009442328884,FALSE,8,17.625,12,61,Tuesday,FALSE,9
2015-09-02,Kuchen,287.10102163343,FALSE,5,17,13,21,Wednesday,FALSE,9
2015-09-04,Kuchen,331.585851212094,FALSE,7,15.625,10,61,Friday,FALSE,9
2015-09-05,Kuchen,422.506310537134,FALSE,5,14.125,20,61,Saturday,FALSE,9
2015-09-08,Kuchen,290.365271054862,FALSE,2,17.5,9,0,Tuesday,FALSE,9
2015-09-11,Kuchen,313.184481077626,FALSE,7,15,12,61,Friday,FALSE,9
2015-09-13,Kuchen,317.027305488424,FALSE,6,18.5,5,20,Sunday,FALSE,9
2015-09-14,Kuchen,268.547450934084,FALSE,7,17.625,6,63,Monday,FALSE,9
2015-09-15,Kuchen,273.980818786363,FALSE,4,13.875,10,95,Tuesday,FALSE,9
2015-09-16,Kuchen,289.262509645385,FALSE,7,15.25,6,61,Wednesday,FALSE,9
2015-09-17,Kuchen,244.38437926166,FALSE,6,18,12,61,Thursday,FALSE,9
2015-09-18,Kuchen,320.346264402261,FALSE,5,17.25,10,0,Friday,FALSE,9
2015-09-19,Kuchen,428.872661572212,FALSE,7,15.25,7,61,Saturday,FALSE,9
2015-09-20,Kuchen,312.290301376533,FALSE,3,15.625,15,21,Sunday,FALSE,9
2015-09-21,Kuchen,253.439662740014,FALSE,7,13.375,6,61,Monday,FALSE,9
2015-09-22,Kuchen,203.366891249052,FALSE,7,14.25,7,61,Tuesday,FALSE,9
2015-09-23,Kuchen,275.543754197184,FALSE,7,14,5,20,Wednesday,FALSE,9
2015-09-24,Kuchen,213.812725299209,FALSE,3,16,11,0,Thursday,FALSE,9
2015-09-25,Kuchen,278.025761115064,FALSE,4,14.875,8,61,Friday,FALSE,9
2015-09-26,Kuchen,259.479539645314,FALSE,4,15.25,7,21,Saturday,FALSE,9
2015-09-28,Kuchen,248.782545827885,FALSE,2,14.625,7,0,Monday,FALSE,9
2015-09-29,Kuchen,243.885310409177,FALSE,2,15.625,9,0,Tuesday,FALSE,9
2015-09-30,Kuchen,237.220772688072,FALSE,0,15.375,6,0,Wednesday,FALSE,9
2015-10-01,Kuchen,222.946056290178,FALSE,1,14.75,9,0,Thursday,FALSE,10
2015-10-02,Kuchen,240.119361604335,FALSE,2,15.375,7,10,Friday,FALSE,10
2015-10-03,Kuchen,295.846113974453,FALSE,2,14.375,9,0,Saturday,FALSE,10
2015-10-04,Kuchen,315.602900601372,FALSE,6,15.625,7,45,Sunday,FALSE,10
2015-10-05,Kuchen,327.12246547276,FALSE,0,16.5,5,10,Monday,FALSE,10
2015-10-06,Kuchen,262.096918376241,FALSE,7,14.875,14,10,Tuesday,FALSE,10
2015-10-07,Kuchen,266.700728724313,FALSE,8,13,7,63,Wednesday,FALSE,10
2015-10-08,Kuchen,279.232059857983,FALSE,7,11.875,5,10,Thursday,FALSE,10
2015-10-09,Kuchen,347.187545236976,FALSE,7,11.125,7,21,Friday,FALSE,10
2015-10-10,Kuchen,308.712885369114,FALSE,1,9.75,14,0,Saturday,FALSE,10
2015-10-11,Kuchen,331.335033797055,FALSE,0,10.25,13,5,Sunday,FALSE,10
2015-10-12,Kuchen,269.147103600176,FALSE,0,8.625,12,5,Monday,FALSE,10
2015-10-13,Kuchen,272.220923076483,FALSE,7,7.75,10,61,Tuesday,FALSE,10
2015-10-14,Kuchen,263.746738771341,FALSE,7,9,11,61,Wednesday,FALSE,10
2015-10-15,Kuchen,310.684718902134,FALSE,7,10.375,16,61,Thursday,FALSE,10
2015-10-16,Kuchen,363.015662857092,FALSE,7,10,14,61,Friday,FALSE,10
2015-10-17,Kuchen,345.918371834577,FALSE,7,10.75,9,61,Saturday,FALSE,10
2015-10-18,Kuchen,243.176440210657,FALSE,8,11.125,10,61,Sunday,FALSE,10
2015-10-19,Kuchen,227.854038067664,FALSE,6,9.25,7,0,Monday,TRUE,10
2015-10-20,Kuchen,262.531392320433,FALSE,7,10.25,8,20,Tuesday,TRUE,10
2015-10-22,Kuchen,235.619116982939,FALSE,7,12.25,10,61,Thursday,TRUE,10
2015-10-26,Kuchen,266.180304496627,FALSE,0,11.375,6,0,Monday,TRUE,10
2015-10-28,Kuchen,268.433974874423,FALSE,1,11.25,10,5,Wednesday,TRUE,10
2015-10-29,Kuchen,253.472553756336,FALSE,2,10.5,4,10,Thursday,TRUE,10
2015-10-30,Kuchen,266.470696782266,FALSE,7,11.375,5,10,Friday,TRUE,10
2015-10-31,Kuchen,292.77512121671,FALSE,1,11.75,9,10,Saturday,TRUE,10
2015-11-01,Kuchen,307.401617264172,FALSE,4,10.75,6,10,Sunday,FALSE,11
2015-11-02,Kuchen,222.318691219705,FALSE,8,9.75,5,10,Monday,FALSE,11
2015-11-03,Kuchen,241.436093425533,FALSE,7,5.125,4,45,Tuesday,FALSE,11
2015-11-04,Kuchen,233.555949277467,FALSE,1,8,4,10,Wednesday,FALSE,11
2015-11-05,Kuchen,257.036598432519,FALSE,6,13.375,5,61,Thursday,FALSE,11
2015-11-06,Kuchen,186.691059920256,FALSE,8,13.75,6,61,Friday,FALSE,11
2015-11-07,Kuchen,220.614308718135,FALSE,7,14.625,9,61,Saturday,FALSE,11
2015-11-09,Kuchen,186.869352829964,FALSE,5,12,15,21,Monday,FALSE,11
2015-11-10,Kuchen,195.40472243736,FALSE,7,15,18,61,Tuesday,FALSE,11
2015-11-11,Kuchen,210.177815712871,FALSE,8,13.625,12,61,Wednesday,FALSE,11
2015-11-12,Kuchen,216.239785866434,FALSE,2,13.125,17,0,Thursday,FALSE,11
2015-11-13,Kuchen,214.873616145225,FALSE,4,11.75,19,21,Friday,FALSE,11
2015-11-14,Kuchen,264.794087448725,FALSE,4,8.125,14,21,Saturday,FALSE,11
2015-11-15,Kuchen,277.579455017807,FALSE,7,8.5,4,61,Sunday,FALSE,11
2015-11-16,Kuchen,244.049386177247,FALSE,7,12.25,12,53,Monday,FALSE,11
2015-11-17,Kuchen,190.311675968216,FALSE,7,10.75,8,21,Tuesday,FALSE,11
2015-11-18,Kuchen,206.406225416349,FALSE,6,10.75,19,21,Wednesday,FALSE,11
2015-11-19,Kuchen,205.439239648739,FALSE,7,10.125,20,61,Thursday,FALSE,11
2015-11-20,Kuchen,187.279498360946,FALSE,7,7.75,9,61,Friday,FALSE,11
2015-11-21,Kuchen,218.274754433496,FALSE,7,4.5,15,63,Saturday,FALSE,11
2015-11-22,Kuchen,254.862870836877,FALSE,7,2.25,18,73,Sunday,FALSE,11
2015-11-24,Kuchen,200.026560873134,FALSE,7,3.125,14,61,Tuesday,FALSE,11
2015-11-25,Kuchen,236.814019634978,FALSE,7,5.125,7,61,Wednesday,FALSE,11
2015-11-28,Kuchen,254.02069957234,FALSE,2,6.125,11,61,Saturday,FALSE,11
2015-11-29,Kuchen,286.559824438396,FALSE,7,8.25,15,63,Sunday,FALSE,11
2015-11-30,Kuchen,192.341955374091,FALSE,5,5.75,18,61,Monday,FALSE,11
2015-12-01,Kuchen,212.385513481541,FALSE,6,6.75,10,21,Tuesday,FALSE,12
2015-12-02,Kuchen,185.868155803157,FALSE,7,10.5,9,21,Wednesday,FALSE,12
2015-12-03,Kuchen,228.062312572255,FALSE,8,9.125,8,61,Thursday,FALSE,12
2015-12-04,Kuchen,180.023354377573,FALSE,6,9.25,17,61,Friday,FALSE,12
2015-12-05,Kuchen,201.436495160443,FALSE,6,9,14,61,Saturday,FALSE,12
2015-12-06,Kuchen,219.769722727984,FALSE,7,10.875,19,20,Sunday,FALSE,12
2015-12-08,Kuchen,210.749545813154,FALSE,0,10.75,8,0,Tuesday,FALSE,12
2015-12-09,Kuchen,182.812773894441,FALSE,3,8.75,12,21,Wednesday,FALSE,12
2015-12-10,Kuchen,217.210719698568,FALSE,7,6.625,13,21,Thursday,FALSE,12
2015-12-11,Kuchen,181.818946478462,FALSE,5,6.125,11,63,Friday,FALSE,12
2015-12-12,Kuchen,263.371183180296,FALSE,3,6.875,10,61,Saturday,FALSE,12
2015-12-14,Kuchen,135.882833179972,FALSE,7,3.625,6,21,Monday,FALSE,12
2015-12-15,Kuchen,200.794463905725,FALSE,7,5.5,8,61,Tuesday,FALSE,12
2015-12-16,Kuchen,180.325823313121,FALSE,8,6.25,7,10,Wednesday,FALSE,12
2015-12-17,Kuchen,189.603239938994,FALSE,7,11.875,9,53,Thursday,FALSE,12
2015-12-18,Kuchen,205.070251752861,FALSE,8,10.375,15,61,Friday,FALSE,12
2015-12-19,Kuchen,209.443359888322,FALSE,6,11.375,10,0,Saturday,FALSE,12
2015-12-21,Kuchen,178.007867853303,FALSE,7,10.25,14,21,Monday,TRUE,12
2015-12-22,Kuchen,206.162264813779,FALSE,7,11.25,17,61,Tuesday,TRUE,12
2015-12-23,Kuchen,219.404693482765,FALSE,6,10.375,20,61,Wednesday,TRUE,12
2015-12-24,Kuchen,275.561444944486,FALSE,3,8.375,11,61,Thursday,TRUE,12
2015-12-27,Kuchen,205.296097248761,FALSE,7,10.875,15,61,Sunday,TRUE,12
2015-12-30,Kuchen,364.25666963632,FALSE,8,5.25,9,0,Wednesday,TRUE,12
2015-12-31,Kuchen,1869.93772343872,FALSE,7,2,10,61,Thursday,TRUE,12
2016-01-02,Kuchen,290.214474621251,FALSE,8,0,16,10,Saturday,TRUE,1
2016-01-03,Kuchen,189.560768660027,FALSE,7,-5.5,13,0,Sunday,TRUE,1
2016-01-04,Kuchen,190.248203249784,FALSE,5,-6,15,10,Monday,TRUE,1
2016-01-05,Kuchen,241.35352574791,FALSE,1,-3.625,14,5,Tuesday,TRUE,1
2016-01-06,Kuchen,186.783766682371,FALSE,0,-3,12,5,Wednesday,TRUE,1
2016-01-07,Kuchen,211.959267729194,FALSE,7,-4,13,22,Thursday,FALSE,1
2016-01-08,Kuchen,193.938119400977,FALSE,7,1.75,20,61,Friday,FALSE,1
2016-01-09,Kuchen,276.715250071637,FALSE,4,2.875,6,21,Saturday,FALSE,1
2016-01-10,Kuchen,121.493282473682,FALSE,7,2.125,8,63,Sunday,FALSE,1
2016-01-11,Kuchen,189.559749547889,FALSE,7,2.5,6,45,Monday,FALSE,1
2016-01-12,Kuchen,222.618083950592,FALSE,7,4,8,63,Tuesday,FALSE,1
2016-01-13,Kuchen,216.772244614294,FALSE,8,1.875,14,61,Wednesday,FALSE,1
2016-01-14,Kuchen,219.3059709318,FALSE,6,1.75,6,10,Thursday,FALSE,1
2016-01-15,Kuchen,193.214277037618,FALSE,7,2.125,12,10,Friday,FALSE,1
2016-01-16,Kuchen,274.890740672995,FALSE,7,0.5,5,10,Saturday,FALSE,1
2016-01-18,Kuchen,176.375194730937,FALSE,6,-1.75,6,10,Monday,FALSE,1
2016-01-19,Kuchen,193.826948933223,FALSE,7,-2.5,10,73,Tuesday,FALSE,1
2016-01-20,Kuchen,200.826111442389,FALSE,7,-1.625,8,28,Wednesday,FALSE,1
2016-01-21,Kuchen,250.15344491956,FALSE,4,-4.875,5,20,Thursday,FALSE,1
2016-01-22,Kuchen,248.098227157249,FALSE,1,-3,7,10,Friday,FALSE,1
2016-01-23,Kuchen,229.906772887653,FALSE,6,3.125,6,49,Saturday,FALSE,1
2016-01-24,Kuchen,265.946910450504,FALSE,7,5.125,7,10,Sunday,FALSE,1
2016-01-25,Kuchen,205.155030201946,FALSE,8,9,9,45,Monday,FALSE,1
2016-01-27,Kuchen,219.991170296682,FALSE,7,10.375,15,61,Wednesday,FALSE,1
2016-01-28,Kuchen,244.408812315202,FALSE,5,6.75,16,21,Thursday,FALSE,1
2016-01-29,Kuchen,195.574412527158,FALSE,7,8.125,17,61,Friday,FALSE,1
2016-01-30,Kuchen,239.078662887727,FALSE,7,6.625,17,65,Saturday,FALSE,1
2016-01-31,Kuchen,266.119925137902,FALSE,6,4.125,13,61,Sunday,FALSE,1
2016-02-01,Kuchen,241.753423222328,FALSE,7,7.875,21,61,Monday,FALSE,2
2016-02-02,Kuchen,248.516273860935,FALSE,6,7.5,20,61,Tuesday,FALSE,2
2016-02-03,Kuchen,325.507863771923,FALSE,6,4.75,15,61,Wednesday,FALSE,2
2016-02-04,Kuchen,328.07660342003,FALSE,5,4.25,12,22,Thursday,FALSE,2
2016-02-05,Kuchen,264.123167995632,FALSE,7,4.5,10,61,Friday,FALSE,2
2016-02-06,Kuchen,288.583322605663,FALSE,7,9.375,11,21,Saturday,FALSE,2
2016-02-07,Kuchen,352.95522789217,FALSE,6,9.75,12,21,Sunday,FALSE,2
2016-02-08,Kuchen,255.243360918052,FALSE,7,8.5,16,63,Monday,FALSE,2
2016-02-09,Kuchen,297.961151843249,FALSE,5,6.75,15,61,Tuesday,FALSE,2
2016-02-10,Kuchen,264.725463895975,FALSE,7,3.75,9,61,Wednesday,FALSE,2
2016-02-11,Kuchen,238.742990743532,FALSE,7,5.25,7,61,Thursday,FALSE,2
2016-02-12,Kuchen,248.745906434891,FALSE,7,3.5,6,61,Friday,FALSE,2
2016-02-13,Kuchen,316.769995118842,FALSE,6,2,8,20,Saturday,FALSE,2
2016-02-14,Kuchen,336.658840303804,FALSE,8,2.875,20,61,Sunday,FALSE,2
2016-02-17,Kuchen,320.150911639512,FALSE,1,1.75,10,0,Wednesday,FALSE,2
2016-02-18,Kuchen,290.788498756095,FALSE,5,1.875,6,10,Thursday,FALSE,2
2016-02-19,Kuchen,294.632772928121,FALSE,7,3.25,6,61,Friday,FALSE,2
2016-02-20,Kuchen,337.413464406758,FALSE,7,6,12,61,Saturday,FALSE,2
2016-02-21,Kuchen,429.951884660272,FALSE,7,6.875,12,61,Sunday,FALSE,2
2016-02-22,Kuchen,163.428117167892,FALSE,6,5.875,15,61,Monday,FALSE,2
2016-02-23,Kuchen,161.605017964107,FALSE,4,6.125,17,61,Tuesday,FALSE,2
2016-02-24,Kuchen,210.768634223775,FALSE,3,4,15,61,Wednesday,FALSE,2
2016-02-25,Kuchen,195.261407386158,FALSE,6,3.5,10,53,Thursday,FALSE,2
2016-02-27,Kuchen,256.025961748608,FALSE,4,1.5,5,45,Saturday,FALSE,2
2016-02-28,Kuchen,265.881917043649,FALSE,1,3.5,6,0,Sunday,FALSE,2
2016-02-29,Kuchen,191.665015079148,FALSE,7,2.125,10,0,Monday,FALSE,2
2016-03-02,Kuchen,164.355534894709,FALSE,7,5,16,63,Wednesday,FALSE,3
2016-03-03,Kuchen,154.985702571168,FALSE,7,4.75,5,21,Thursday,FALSE,3
2016-03-04,Kuchen,189.909787668708,FALSE,2,3.875,9,10,Friday,TRUE,3
2016-03-05,Kuchen,183.665499323068,FALSE,8,3.25,5,61,Saturday,TRUE,3
2016-03-06,Kuchen,237.73551437776,FALSE,7,4.5,11,10,Sunday,TRUE,3
2016-03-07,Kuchen,223.487676344186,FALSE,6,4.75,10,20,Monday,TRUE,3
2016-03-08,Kuchen,254.230927805738,FALSE,6,5,10,61,Tuesday,TRUE,3
2016-03-09,Kuchen,259.677695472758,FALSE,0,6.75,9,5,Wednesday,TRUE,3
2016-03-10,Kuchen,229.760403843279,FALSE,8,4.375,11,10,Thursday,TRUE,3
2016-03-12,Kuchen,257.066009798004,FALSE,8,2.75,7,0,Saturday,TRUE,3
2016-03-13,Kuchen,358.149041587833,FALSE,8,0.875,8,10,Sunday,TRUE,3
2016-03-14,Kuchen,216.472813308732,FALSE,8,5,8,10,Monday,TRUE,3
2016-03-15,Kuchen,277.612340356285,FALSE,5,5.75,12,61,Tuesday,TRUE,3
2016-03-16,Kuchen,239.608116730981,FALSE,1,6.375,11,0,Wednesday,TRUE,3
2016-03-17,Kuchen,259.197413669464,FALSE,0,9.25,12,0,Thursday,TRUE,3
2016-03-18,Kuchen,310.248622540004,FALSE,8,5.375,9,21,Friday,TRUE,3
2016-03-19,Kuchen,319.459082188137,FALSE,7,6,15,45,Saturday,TRUE,3
2016-03-20,Kuchen,351.534522494821,FALSE,6,8.625,15,61,Sunday,TRUE,3
2016-03-21,Kuchen,279.296769510573,FALSE,7,7.5,19,61,Monday,TRUE,3
2016-03-22,Kuchen,269.214268402338,FALSE,7,8.125,13,61,Tuesday,TRUE,3
2016-03-26,Kuchen,481.654957864093,FALSE,1,9.75,9,0,Saturday,TRUE,3
2016-03-27,Kuchen,321.238551565509,FALSE,7,8.625,12,61,Sunday,TRUE,3
2016-03-28,Kuchen,295.412643657617,FALSE,6,11.625,18,61,Monday,TRUE,3
2016-03-29,Kuchen,230.574162176282,FALSE,6,10,13,21,Tuesday,TRUE,3
2016-03-30,Kuchen,241.966349438166,FALSE,5,8.5,15,61,Wednesday,TRUE,3
2016-03-31,Kuchen,239.635864704663,FALSE,4,9,13,21,Thursday,TRUE,3
2016-04-03,Kuchen,234.641380413364,FALSE,7,15.5,5,21,Sunday,TRUE,4
2016-04-04,Kuchen,201.497255314954,FALSE,6,17.375,6,21,Monday,TRUE,4
2016-04-05,Kuchen,218.413027097897,FALSE,7,10,7,61,Tuesday,TRUE,4
2016-04-06,Kuchen,223.914811749007,FALSE,6,11.125,12,61,Wednesday,TRUE,4
2016-04-07,Kuchen,252.585105953365,FALSE,6,8.625,13,21,Thursday,TRUE,4
2016-04-08,Kuchen,194.066874820885,FALSE,6,9,9,63,Friday,TRUE,4
2016-04-09,Kuchen,234.167630912455,FALSE,4,10.125,11,0,Saturday,TRUE,4
2016-04-11,Kuchen,200.384279419303,FALSE,1,10,15,5,Monday,FALSE,4
2016-04-12,Kuchen,192.217013566236,FALSE,6,8,9,61,Tuesday,FALSE,4
2016-04-13,Kuchen,205.053912073887,FALSE,5,9.75,11,10,Wednesday,FALSE,4
2016-04-14,Kuchen,203.526804979814,FALSE,6,10,8,0,Thursday,FALSE,4
2016-04-15,Kuchen,215.677749048544,FALSE,7,10.625,8,61,Friday,FALSE,4
2016-04-16,Kuchen,266.268834875461,FALSE,6,12.75,15,53,Saturday,FALSE,4
2016-04-17,Kuchen,252.402052934785,FALSE,4,9.875,19,21,Sunday,FALSE,4
2016-04-18,Kuchen,180.402133751967,FALSE,7,9.625,16,21,Monday,FALSE,4
2016-04-19,Kuchen,222.545920445252,FALSE,5,9.5,23,21,Tuesday,FALSE,4
2016-04-23,Kuchen,342.883589669836,FALSE,3,8.875,17,21,Saturday,FALSE,4
2016-04-24,Kuchen,287.878130133696,FALSE,4,5.75,10,21,Sunday,FALSE,4
2016-04-25,Kuchen,191.905007576654,FALSE,8,4.625,10,61,Monday,FALSE,4
2016-04-26,Kuchen,231.386410915795,FALSE,7,2.5,7,75,Tuesday,FALSE,4
2016-04-27,Kuchen,241.630584610239,FALSE,7,4.875,8,61,Wednesday,FALSE,4
2016-04-28,Kuchen,233.867524957424,FALSE,6,7.5,16,61,Thursday,FALSE,4
2016-04-29,Kuchen,293.074476816919,FALSE,6,9.75,13,61,Friday,FALSE,4
2016-04-30,Kuchen,334.465117619,FALSE,8,8,7,61,Saturday,FALSE,4
