Datum,Brot,Brötchen,Croissant,Konditorei,Kuchen,Saisonbrot,<NA>
2017-10-21,113.579118312875,452.875625104392,179.980745710425,71.9549799025099,283.147732419059,NA,NA
2017-10-22,102.271847780682,404.973329492274,159.184270234296,141.570674941224,310.598534350843,NA,NA
2017-10-23,NA,NA,NA,NA,NA,NA,0
2017-10-24,101.985508618079,310.956784627679,168.714295010565,75.4340794492615,235.057967677447,NA,NA
2017-10-25,112.868099610742,285.058191402963,99.2054913352785,75.9440236567326,237.570580195407,NA,NA
2017-10-26,121.902300059386,342.851565447742,127.4897858151,69.2166148870859,211.310572068957,NA,NA
2017-10-27,176.844444234551,362.44637478017,158.940547107601,84.9729009630813,270.124179027441,NA,NA
2017-10-28,111.918783184116,456.630686137661,168.991639733113,84.7181597046104,294.86190808903,NA,NA
2017-10-29,66.1429955598758,448.514219873353,181.682933849936,188.060080793949,288.883204317746,NA,NA
2017-10-30,203.761620898018,485.119995266557,167.722925454718,112.065132966806,349.552126584613,64.6372397047353,NA
2017-10-31,NA,NA,NA,NA,NA,NA,0
2017-11-01,159.909558679611,333.775763857183,150.785546328459,98.0318713367873,225.046455806744,23.8681794994192,NA
2017-11-02,121.440397431826,289.928187173423,116.996797595654,88.1013345443344,211.038003898981,44.0295290260757,NA
2017-11-03,117.326070326731,317.661008764793,139.056024233269,106.096523245485,222.547233588861,37.8268031111705,NA
2017-11-04,133.795153821829,400.040015894834,133.306013237031,109.222501265096,238.74868723471,36.8568923709382,NA
2017-11-05,79.0166720053485,452.165131137755,186.212899596096,124.299324033764,238.177696155918,28.3820956676204,NA
2017-11-06,111.224695011903,227.298126378115,82.2028274771961,111.788238328584,183.512613245384,56.8173975212702,NA
2017-11-07,83.177904930265,247.370645548107,81.7604387640664,86.9727880092749,209.558055324474,39.7253764673138,NA
2017-11-08,79.2557790596025,231.568334395068,80.2883384254973,57.4307648731101,158.471260467753,32.9732470744695,NA
2017-11-09,120.473812071173,214.192421886817,90.82647031893,85.9012447876685,186.82204280255,44.7824094184877,NA
2017-11-10,114.106926212154,240.147772612989,90.0690509923345,90.6032979375086,195.151969083118,37.7427745131038,NA
2017-11-11,119.214846609495,330.821014358192,95.0970588296583,66.8614663661573,180.222256933744,43.4416575463758,NA
2017-11-12,81.7069031241421,424.737614094006,189.814598224532,83.0976926899882,251.919049828483,46.3962867707664,NA
2017-11-13,146.465618425215,243.19194827243,93.6009966390014,82.3642985095159,190.681809391916,53.3312998062695,NA
2017-11-14,91.0963595190131,241.340042607729,92.5813235522161,58.1961873251979,178.661803492764,7.0512010098527,NA
2017-11-15,107.455887247399,204.700017283118,86.7894097211815,59.1893911242765,206.279762470308,48.6021659830699,NA
2017-11-16,125.49889208889,256.52892175252,80.8174993257215,75.8626488820213,171.727290113674,28.0112147888418,NA
2017-11-17,141.616201864242,251.229756059786,67.8729502225083,96.6710768425079,192.143281265743,34.654609697448,NA
2017-11-18,89.6760956045913,292.509471843811,70.9150495424225,96.5296309772985,195.853648840263,32.3629845181168,NA
2017-11-19,121.373340644802,445.805374359408,128.591613398068,154.383032558196,290.527837190715,50.8883991158385,NA
2017-11-20,100.7324918034,233.300572557871,99.3335812642129,111.476838489444,158.330039317857,33.7557303237121,NA
2017-11-21,90.5174834878254,239.880672674019,75.6736891413681,64.3810013758833,164.080416153047,52.546392931875,NA
2017-11-22,84.7248904082783,232.978187183353,77.5914895431634,83.6271552790891,181.432932775224,32.3471109718386,NA
2017-11-23,86.6235738346552,227.736117661395,83.7872041017695,70.1707252886897,163.133572693129,19.2822513008083,NA
2017-11-24,102.704961608739,234.503720902989,90.3427562419911,70.6335174431476,190.085144215812,79.7193259579011,NA
2017-11-25,100.894643188864,266.39409981616,83.5571803293795,90.8353847015468,173.387868915418,99.5384898594057,NA
2017-11-26,56.1839609734841,462.02051039162,145.539409678938,92.2603367987658,223.727809609641,74.6409274716296,NA
2017-11-27,108.488785532168,246.485981907524,91.2166369682366,64.2844868038263,200.072289929706,69.6217928098709,NA
2017-11-28,82.6450051477415,182.668977030814,95.6288353069938,48.0143138187276,183.812795854092,66.1080672646919,NA
2017-11-29,70.8933590937057,222.218638281581,91.7189243097624,77.5327836643724,187.807886915041,100.80162265371,NA
2017-11-30,151.851067390839,216.78430330821,90.9905683178398,78.2830286316067,215.347994961026,148.318103888471,NA
2017-12-01,81.7634785538538,243.454112286962,108.790843446546,105.62151938692,205.146848262433,112.938176175859,NA
2017-12-02,127.082516714906,288.536116007129,127.405558719443,59.7973625803037,213.255598532005,73.5044534836882,NA
2017-12-03,77.1376298618811,434.563859195436,172.878605046228,85.7198085315545,251.201023955334,79.6004075618886,NA
2017-12-04,132.405506118959,215.359624111002,124.885305907806,61.9317821102238,167.07305419771,117.520022750142,NA
2017-12-05,98.6865740402869,226.946486233653,85.3672468067668,64.6018844575141,165.220390196023,123.224464617739,NA
2017-12-06,87.2168769966415,208.992261848017,88.4459443650205,55.4146458133456,189.869482426349,79.8680887634483,NA
2017-12-07,121.022930614205,203.813113698898,88.7713968416023,54.0088391818527,193.736855216235,109.933446733591,NA
2017-12-08,90.723222063322,226.268514034133,88.682749091363,66.7982079927858,195.006756092183,85.870568331829,NA
2017-12-09,109.566700891337,337.94476310996,128.712796006967,87.7636303187285,213.992875770387,109.592675334139,NA
2017-12-10,46.1034350972905,405.993257717094,141.228429838865,94.5176183054956,230.009052923776,94.1497660962144,NA
2017-12-11,64.1114917289524,202.053997883196,66.8512773964215,50.7247058487075,162.390126292779,81.5380304454757,NA
2017-12-12,104.188888422736,195.040468251702,80.2744096681127,72.7722091983781,171.789515630901,128.470188126235,NA
2017-12-13,71.0846835326617,194.161309340236,54.5606055292997,69.1482504619048,162.960520031848,63.612142629209,NA
2017-12-14,147.585568185835,244.558358353928,63.0266652939679,119.269465537394,215.233289739844,63.5113105200694,NA
2017-12-15,107.055312628908,207.051404204092,78.2216501942594,57.2667627264866,206.324236158375,93.5202342927043,NA
2017-12-16,111.764487162802,359.391246869914,142.53421738335,97.1892500286851,233.884316697174,105.308724630915,NA
2017-12-17,54.2108446777326,414.241268554725,159.686296935857,92.361263176262,277.174647131406,91.5836690863741,NA
2017-12-18,132.343297226153,236.172051459289,94.7737484393613,81.2271727353582,134.405698196815,78.4614876007076,NA
2017-12-19,114.954215428736,219.58854798377,73.6343088065715,52.3839050076527,149.475430361226,67.8094425260021,NA
2017-12-20,95.0575238589803,263.813806442959,94.7967745101247,77.2921009482261,157.72174313434,65.2664683884036,NA
2017-12-21,123.510947305391,295.983386515154,70.6773716770578,44.4505511017174,178.949150168941,87.4712283122925,NA
2017-12-22,132.34052838286,253.999700547864,81.7267893179837,73.7634925924467,169.148699883427,71.911652270053,NA
2017-12-23,216.986006515356,321.143876209997,83.5676550722033,78.8723916371377,190.505322033484,84.062222651182,NA
2017-12-24,168.227885876022,578.995938801802,187.967420125408,75.1339574883147,199.910108801589,60.9819687660936,NA
2017-12-25,NA,NA,NA,NA,NA,NA,0
2017-12-26,NA,NA,NA,NA,NA,NA,0
2017-12-27,104.582475428322,366.39193384108,139.832220333738,96.1240109274297,220.052505331711,34.9726439139618,NA
2017-12-28,108.209333877696,389.287596176283,105.138755478215,90.1810564800637,266.290326838145,NA,NA
2017-12-29,120.681193840944,433.432993002541,179.594235115059,82.3731844631151,285.850859014997,NA,NA
2017-12-30,162.150512622119,492.431858117778,151.571783733849,106.289227675639,444.332521393835,NA,NA
2017-12-31,162.986018021678,558.704848833107,179.50840678603,44.1758294041723,1432.42234722783,NA,NA
2018-01-01,NA,NA,NA,NA,NA,NA,0
2018-01-02,154.786374942725,362.106622620237,150.502435605728,99.6130902579496,278.690545437323,NA,NA
2018-01-03,80.1711341155724,296.950711829176,115.430895275144,106.317961739392,234.246543565331,NA,NA
2018-01-04,136.591619491075,277.539447649125,102.512654812038,101.399181602323,231.043777731608,NA,NA
2018-01-05,91.934017601084,221.493928766554,109.275993823143,104.363824844901,191.050544157891,NA,NA
2018-01-06,73.8495235935427,306.612067500727,102.460375257105,90.7575736757768,264.145810508481,NA,NA
2018-01-07,87.9206063192333,424.80333027284,144.442039442307,140.028867884019,316.353343557096,NA,NA
2018-01-08,118.339722290326,218.416290860879,66.6929702875401,115.803557985459,270.748463547217,NA,NA
2018-01-09,88.8949959430897,231.370506812209,82.6143785726371,66.6386512377995,170.647299973653,NA,NA
2018-01-10,92.1632213092253,213.493748618184,72.3107709500424,55.6411164339088,192.264635692538,NA,NA
2018-01-11,126.219974300486,222.656660834864,75.9628544056125,59.0034955815228,170.354115774724,NA,NA
2018-01-12,116.261966635988,213.653541569415,75.5325871625342,92.456896212952,211.608032733142,NA,NA
2018-01-13,109.622594764107,326.134796825133,102.912437094458,93.167767994205,256.585594385779,NA,NA
2018-01-14,49.0005592318035,396.378979718406,151.968858897758,147.761602469622,326.994080961684,NA,NA
2018-01-15,108.800629287407,242.921864094771,85.9256443890805,61.329948854006,214.087728077301,NA,NA
2018-01-16,116.40783148052,225.76404335699,56.3093100492538,69.695099163498,177.197009401223,NA,NA
2018-01-17,99.9287661378494,214.400310493609,77.1881203768712,74.4437882733403,199.780437868024,NA,NA
2018-01-18,111.788522418724,227.279978766986,72.2532702611568,72.0964859731471,221.520213856511,NA,NA
2018-01-19,121.028250919463,233.268218984193,79.4912684505094,67.6096124702958,227.629762665163,NA,NA
2018-01-20,115.690881472167,295.006942427965,86.0376499500436,98.9309178851427,295.611586876073,NA,NA
2018-01-21,86.9824385331888,398.585448365232,187.190402965026,171.52657521436,288.064172457206,NA,NA
2018-01-22,137.932331634568,194.083018345383,106.618252948229,72.9964101881541,205.21919174015,NA,NA
2018-01-23,101.743983330679,208.443667129935,81.7299549683164,95.8855786531597,192.567272871935,NA,NA
2018-01-24,115.464753338403,203.385782144794,98.3309422420537,62.9949858594412,191.599397751055,NA,NA
2018-01-25,103.267103773044,232.391630766844,81.1911029399639,76.0722903455264,189.908855738294,NA,NA
2018-01-26,98.0556839467947,274.633939189323,79.48711893513,71.1908344949541,241.003825744459,NA,NA
2018-01-27,130.945038639959,245.309038638068,104.368162476671,118.531330062167,238.508599445852,NA,NA
2018-01-28,83.0180376295478,386.418720172624,179.257190765101,186.614734681636,343.016602652484,NA,NA
2018-01-29,109.744299217296,194.790295410509,82.9125750766826,53.8875937065372,193.549213544791,NA,NA
2018-01-30,117.052646589407,238.543843794119,99.0350024655034,83.2550647415232,209.702544523933,NA,NA
2018-01-31,105.812423397334,208.506252620249,79.2163042576594,56.4391103574792,215.663462355236,NA,NA
2018-02-01,96.7664796057527,226.66154114477,92.8478148910384,75.058564397273,229.803294936102,NA,NA
2018-02-02,95.673762061113493,232.958252736332,103.70762060485,102.495517469135,228.591244327193,NA,NA
2018-02-03,105.609185632305,272.959507008903,114.506750856677,88.9079876540388,277.395112937839,NA,NA
2018-02-04,53.0138004326992,379.119369610782,148.452873371219,100.246292103139,328.403879136331,NA,NA
2018-02-05,141.343449024634,218.639747671784,112.122544509562,99.9899199000874,235.745691044597,NA,NA
2018-02-06,119.719757906946,222.355875893781,81.2263029149462,108.184958277869,298.01563750602,NA,NA
2018-02-07,101.419539257411,195.513731095511,108.269493600282,79.4011405411019,243.449268125649,NA,NA
2018-02-08,158.153466871707,224.256605995286,110.141051764801,59.6553309472624,362.43049278636,NA,NA
2018-02-09,136.987868117875,233.517644291772,101.251865575012,97.5601431448597,286.323938385119,NA,NA
2018-02-10,162.657002276986,309.580554540049,130.957351030206,104.057349405705,366.553491234417,NA,NA
2018-02-11,50.4265035269595,400.799606908102,154.482016342371,103.819891514456,313.299044044869,NA,NA
2018-02-12,116.368403565942,236.63099012853,82.1518936627926,84.7804811697854,229.223490027313,NA,NA
2018-02-13,130.234212553533,221.417070547716,111.74731105753,93.8237303340429,263.057172107793,NA,NA
2018-02-14,84.2120188970009,236.207365383159,106.396868857362,107.610191946433,321.82458011699,NA,NA
2018-02-15,97.2457937573187,194.914170317496,104.357564465154,67.9661089598606,209.675823535376,NA,NA
2018-02-16,163.353586518488,199.111471039176,102.772794635868,76.6521473610704,367.998558366511,NA,NA
2018-02-17,148.514760113872,305.791499066061,115.932073516846,107.126311727187,255.288264842689,NA,NA
2018-02-18,43.1372026328517,383.210370812999,164.32793564738,138.769690509263,425.191342965134,NA,NA
2018-02-19,121.942230728321,229.725366172571,93.9649515287712,94.9554744734998,304.597844032955,NA,NA
2018-02-20,89.5867418102959,211.28547578127,120.468678363742,97.9060256716053,178.062448908214,NA,NA
2018-02-21,116.006081856932,228.861055318971,101.209732738436,55.5026714053454,193.221411885626,NA,NA
2018-02-22,124.909775681547,258.022863521095,75.8400483968089,65.9773693766395,193.023042021481,NA,NA
2018-02-23,91.3084600530353,239.298560995411,100.964773001419,89.8807140649128,231.223708996684,NA,NA
2018-02-24,131.85933719787,301.846824531828,129.618921959432,83.4673946588364,271.400923554803,NA,NA
2018-02-25,60.2910060331361,390.819528207244,174.509606028217,101.878885897188,249.543387611877,NA,NA
2018-02-26,86.3075633753733,228.550422356372,62.7194880720277,64.9506430795257,211.624988296545,NA,NA
2018-02-27,66.9903015912322,219.872037080239,80.0520282741354,81.5433307466433,177.990111725936,NA,NA
2018-02-28,98.7664662416456,214.975245263105,87.4021453051197,98.3905462011422,229.431198331546,NA,NA
2018-03-01,121.672068570646,202.35366431969,97.7527293828083,55.4335274645784,249.942030668498,NA,NA
2018-03-02,101.712081140049,216.142251827797,105.959362504739,84.8214422806651,235.813107885023,NA,NA
2018-03-03,98.2415892822967,297.521583609939,117.066174787235,117.391966771156,263.877067275459,NA,NA
2018-03-04,71.4481254842192,355.48499377795,152.846041550908,96.6996987260264,286.911673800713,NA,NA
2018-03-05,119.676827681314,236.272835967155,89.9828037804588,90.3080530152799,205.928040152599,NA,NA
2018-03-06,105.33896274036,254.035800587078,109.14348273407,98.1464438577047,213.611506320038,NA,NA
2018-03-07,96.383968298997,212.156610525053,58.9899135287265,71.6283051882786,182.067633556186,NA,NA
2018-03-08,130.937668895181,225.160259530521,83.2089936207836,82.9678986697282,189.012172780521,NA,NA
2018-03-09,106.190382211722,258.288162074788,97.9229466419983,95.0395542961277,195.502333176715,NA,NA
2018-03-10,151.523763464872,344.875427188929,147.422385237539,94.0024445855689,201.714896103318,NA,NA
2018-03-11,44.5141733478635,468.830707314005,152.278241164361,172.938112248343,267.915218839859,NA,NA
2018-03-12,138.141700035259,266.400120884102,110.915535990158,83.6944634003471,220.597782801046,NA,NA
2018-03-13,126.305395778367,239.515590571395,102.435536654286,76.7539817727839,197.988523154526,NA,NA
2018-03-14,142.741299070527,257.454373510423,105.0879511471,89.713393980961,255.003439771565,NA,NA
2018-03-15,224.024543942887,264.63793243552,118.743106582071,98.7191984946759,221.984891447054,NA,NA
2018-03-16,169.617856126588,272.52774706512,110.064680058323,76.6902811720118,242.7509816604,NA,NA
2018-03-17,192.571863723155,352.921012446784,171.650294233054,64.1508597754103,203.14351149049,NA,NA
2018-03-18,140.587952269619,395.068317377811,218.278423946226,209.019623528428,262.350248482655,NA,NA
2018-03-19,168.789051955079,249.139377250402,111.562496126809,96.1022154960397,215.890548537278,NA,NA
2018-03-20,135.231062535176,243.391831960934,135.147672004628,100.405435136907,226.916512446396,NA,NA
2018-03-21,120.262742064374,264.897919889193,120.866245259918,83.9100040755261,242.602189044112,NA,NA
2018-03-22,140.605808619442,286.146708215532,81.2345737319614,86.4838236394023,215.868776994947,NA,NA
2018-03-23,135.226761513192,251.990645856418,98.8346334805017,69.788941651605,230.196960739213,NA,NA
2018-03-24,175.533882075808,361.417262752534,154.110947275411,84.0343116968659,201.490019493749,NA,NA
2018-03-25,72.1396206051801,465.691877805272,208.866499162987,85.7336191118162,231.915629885485,NA,NA
2018-03-26,148.365363810161,248.389926934171,113.584723945565,92.1446653918573,242.926355752525,NA,NA
2018-03-27,156.722306258184,319.986633093005,134.758232554012,112.154795801317,282.924196587538,NA,NA
2018-03-28,136.183415192499,320.429111502574,142.200717815043,95.4414203350383,283.799868237831,NA,NA
2018-03-29,739.255780410486,811.894552675158,532.402609031454,161.6447045241236,661.225718407518,NA,NA
2018-03-30,NA,NA,NA,NA,NA,NA,0
2018-03-31,833.577528709628,1117.258804602236,641.86948113168,170.7295717027114,540.539054244502,NA,NA
2018-04-01,136.5929295035956,1131.238933669804,394.676375025576,194.1094972868374,527.165526911228,NA,NA
2018-04-02,86.400729629406,956.521257227372,355.361359205076,200.69199223196,541.95535961373,NA,NA
2018-04-03,271.449170912102,624.084829650706,268.39177934057,112.4413164994222,473.090837507266,NA,NA
2018-04-04,231.86598960993,636.900179941762,299.441793157558,142.7884480394666,431.919999276644,NA,NA
2018-04-05,195.7269055688032,630.011711962842,260.3738079654,232.123474270156,435.639030080176,NA,NA
2018-04-06,236.412163142898,624.79624384036,178.3575809458144,152.7316062399492,497.570512538178,NA,NA
2018-04-07,290.695042026966,767.88917876207,319.628548296076,134.4721404446734,445.041230253704,NA,NA
2018-04-08,141.8216064167922,831.641431324164,337.286738950452,208.491210197988,535.764553769194,NA,NA
2018-04-09,201.951183527768,499.373247393012,251.583193519028,156.2764741713548,307.315666141754,NA,NA
2018-04-10,232.974645904278,521.638179074288,168.0994363066992,146.2182697706326,407.533737918096,NA,NA
2018-04-11,164.0536468344408,530.419898693246,136.0490202311958,164.6325735417112,342.113740843238,NA,NA
2018-04-12,272.376109556186,528.832508905082,232.925242684924,147.3583945396998,446.498885285726,NA,NA
2018-04-13,183.8941588149134,588.74085526858,233.792765870016,160.3275137709306,396.086301182612,NA,NA
2018-04-14,166.908303338313,394.455565705861,161.090096394738,102.451367723374,263.225763727737,NA,NA
2018-04-15,94.7804910054962,378.03239167251,186.885741611071,82.5239002813353,235.556437070098,NA,NA
2018-04-16,120.530309652016,251.86150880934,105.949717840042,78.0809616386278,213.050037060665,NA,NA
2018-04-17,101.387635071749,252.852741125448,86.2289874951019,81.6569740976316,202.378883868381,NA,NA
2018-04-18,93.6448450690126,232.140071311389,107.558608889038,50.2291843439468,200.090727495338,NA,NA
2018-04-19,109.1997780181,257.136685047883,103.383705990961,81.3062483274968,140.220852536364,NA,NA
2018-04-20,89.8024722034331,284.556075116244,106.920285015064,57.9976096157903,182.180586581755,NA,NA
2018-04-21,144.90805943254,408.921130435705,176.417147453327,86.0834321468145,298.808866402928,NA,NA
2018-04-22,68.3301534203764,415.886839438665,199.765079950102,99.4218470990722,245.414177438254,NA,NA
2018-04-23,89.8268678476001,242.796752484443,101.819986447604,77.4251237644108,177.841349200267,NA,NA
2018-04-24,97.0271023646392,227.77136388796,85.091875213209,61.4083901285691,175.701807663398,NA,NA
2018-04-25,68.0325664897455,226.475975087735,93.3246428158012,96.4352584158038,234.758451361668,NA,NA
2018-04-26,132.024346180966,250.827444514035,122.068213454324,80.7793766515759,240.164133625422,NA,NA
2018-04-27,64.0736168057245,274.430260100151,112.291104909384,55.0771828740384,217.325667179962,NA,NA
2018-04-28,145.377113487886,380.254223726818,137.327350130029,81.8710121370348,245.17884644276,NA,NA
2018-04-29,112.634849007942,426.447905063896,179.139454299962,117.881439779767,404.964539261423,NA,NA
2018-04-30,152.280472407717,426.918397900034,127.919448209593,79.2518033997529,349.222530501407,NA,NA
2018-05-01,NA,NA,NA,NA,NA,NA,0
2018-05-02,114.081337561043,282.298347814055,133.16692373125,75.4233707731506,206.162037259434,NA,NA
2018-05-03,123.975160122456,286.817443390217,118.845410091562,62.2496029445585,211.877965418872,NA,NA
2018-05-04,98.2938513417318,296.771076281258,114.107429476625,92.6837079237316,248.601470830409,NA,NA
2018-05-05,127.687524931524,335.749134831014,152.122844865004,74.5568363291691,302.514155462507,NA,NA
2018-05-06,56.2258188093528,376.939801196948,204.554039945282,117.972407381309,203.180786094859,NA,NA
2018-05-07,134.486983298219,332.993115402227,149.514220844308,65.4915225744896,191.151457196548,NA,NA
2018-05-08,118.423159794704,334.044910217472,178.326054614077,101.61089470953,239.071406039709,NA,NA
2018-05-09,147.863208010494,366.594614774152,150.040549196134,77.170452622622,257.128869229207,NA,NA
2018-05-10,65.3700130129915,499.73501307086,213.620643844729,85.5160842400277,301.198360686431,NA,NA
2018-05-11,413.62390118244,988.538232530314,478.955420300928,169.2514561943172,566.029689668744,NA,NA
2018-05-12,150.026139523841,603.336444489448,287.096782778773,94.1739600656155,279.270036711318,NA,NA
2018-05-13,86.0125611140966,569.357169583136,283.683773802826,80.0259008484754,292.453462601628,NA,NA
2018-05-14,98.758369396784,300.112315547696,109.487563951608,53.6251718774275,256.374272515731,NA,NA
2018-05-15,98.0353644636131,317.256749063426,128.242788342459,57.3572122605313,237.920001987091,NA,NA
2018-05-16,73.5620132092815,290.487638319958,117.19208049046,37.6694699883667,200.828305480515,NA,NA
2018-05-17,129.846043854855,335.998442417482,143.116719553358,73.6990571896891,208.662279549737,NA,NA
2018-05-18,127.204797376274,287.72833570149203,128.828507929134,68.1714940213294,252.589701591671,NA,NA
2018-05-19,169.221578127274,496.293121281773,223.624171765277,77.9819906254498,325.731571782838,NA,NA
2018-05-20,107.80986732414,612.504912138074,305.100783157298,65.4187870817839,330.380607140183,NA,NA
2018-05-21,NA,NA,NA,NA,NA,NA,0
2018-05-22,156.307236988041,439.983048890548,191.073379157625,70.2272839676609,246.919595782246,NA,NA
2018-05-23,109.786783071564,377.171736527627,169.755098557206,73.4853551775741,261.987888413387,NA,NA
2018-05-24,108.54624822638,442.077053223315,211.514459288962,27.433725861826,282.324748821077,NA,NA
2018-05-25,123.517143533616,434.548805085972,247.21864973227,52.1670176955289,263.537547106143,NA,NA
2018-05-26,152.999422087259,576.159876838086,311.407509119781,85.097600524964,256.302811541552,NA,NA
2018-05-27,99.6705421509629,551.785889665344,311.204724522649,87.1009984834016,296.455672065359,NA,NA
2018-05-28,157.41929138371,327.612062095694,162.439462643652,37.9547198477045,249.516309840441,NA,NA
2018-05-29,106.471684824603,362.197879902027,158.651320049942,77.5184361046197,245.468318245709,NA,NA
2018-05-30,112.241407941627,311.095499034225,160.3217968442,60.5240997148559,259.960133518037,NA,NA
2018-05-31,111.26691705832,365.992856392316,146.549349936418,49.7546528574438,270.054824412474,NA,NA
2018-06-01,171.352211320836,391.076358799694,196.04793646865,72.5548403923688,299.63206566763,NA,NA
2018-06-02,145.082493830242,521.650312193202,258.202812224251,62.9124810333617,340.519101625788,NA,NA
2018-06-03,78.971045287569,464.730872024382,275.442535237438,70.1967187196386,240.282735776938,NA,NA
2018-06-04,130.480133704068,343.426223803643,143.940547738714,89.2729377064413,255.7161632198,NA,NA
2018-06-05,149.0974286003,356.788812174576,104.71280919176,90.8643276697758,246.324696666008,NA,NA
2018-06-06,125.51279931351,365.261136752151,143.24052446027,41.8644272812954,315.690602059227,NA,NA
2018-06-07,130.135052932173,356.370930301431,140.663759746983,69.3795740364973,266.727369278352,NA,NA
2018-06-08,133.461558814522,325.485745267141,164.132119777067,50.7535069920758,232.592176274025,NA,NA
2018-06-09,196.77276590343,569.566954419399,258.693422948001,41.8883153042351,327.610879192418,NA,NA
2018-06-10,98.5728577636623,493.241333563679,215.850855030174,107.377542844818,295.973083553428,NA,NA
2018-06-11,167.589367834019,328.008049986003,131.376484326556,47.2663246679017,239.932103508815,NA,NA
2018-06-12,118.251386322568,329.263269649306,121.491725263723,73.6639310973651,312.454285079194,NA,NA
2018-06-13,139.415611673776,338.919467418708,107.792959647247,43.9344371578242,311.402992365135,NA,NA
2018-06-14,185.371307862245,332.550472010635,107.136270934862,48.2218243781613,232.553710596851,NA,NA
2018-06-15,178.358896719133,345.017350890347,149.625140704425,51.7287558724867,280.704349405747,NA,NA
2018-06-16,165.240825926878,536.452348266225,249.755999609154,79.9425697031279,209.362082944004,NA,NA
2018-06-17,131.774736746731,561.16613003467,301.987694387114,105.970913596347,351.208968634828,NA,NA
2018-06-18,150.60898110442,453.773846005242,183.905575463908,52.4623142900464,368.908774188599,NA,NA
2018-06-19,134.103229549554,439.387692233904,167.94911352995,47.8861290193053,271.817641139495,NA,NA
2018-06-20,187.760363692391,438.20673354481,178.485146197655,68.6435116412585,329.991266466933,NA,NA
2018-06-21,137.380800589863,425.408065202863,165.510528887169,50.3503164926632,301.074413373322,NA,NA
2018-06-22,173.94005241559,443.18009337283,205.270413262478,62.6581464475431,349.50958339019,NA,NA
2018-06-23,228.688308197952,706.424379766017,339.700511154661,49.884049264678,662.369320660577,NA,NA
2018-06-24,96.8397776549712,579.887614059894,312.533160106558,68.6194271147451,275.941582346904,NA,NA
2018-06-25,147.963260084348,384.640828386969,124.50607695454,66.9436917796958,230.864354449729,NA,NA
2018-06-26,126.72717073825,353.735951524532,187.471226496696,54.5490530559365,413.524339016232,NA,NA
2018-06-27,98.3742739147763,381.327351816437,176.520124844737,52.5737491532418,237.797068733578,NA,NA
2018-06-28,153.222912713889,351.533391493667,172.553305766358,62.5161339241154,266.230348521234,NA,NA
2018-06-29,124.38040536437,359.496198524693,181.430705919947,70.8616229090274,301.333621469614,NA,NA
2018-06-30,162.619063596716,535.33212121073,236.663786945788,72.286780825535,372.572022832728,NA,NA
2018-07-01,106.398295888854,573.487146326335,263.897681363429,70.8375760573994,313.693570417633,NA,NA
2018-07-02,149.330712948602,440.0105886213,191.103060628223,52.4171126523355,299.485142926572,NA,NA
2018-07-03,169.678253618551,456.488427608042,166.357391348145,53.5247684644624,375.183777236051,NA,NA
2018-07-04,109.364720126691,442.803643928112,176.796513441915,80.0791978861617,320.560420020722,NA,NA
2018-07-05,116.912047862458,459.350487108825,218.055711841422,74.4295025189987,326.454338026984,NA,NA
2018-07-06,125.795744991444,434.205209218693,233.461803865928,70.382242484533,341.902764855412,NA,NA
2018-07-07,191.54454865792,524.024023931459,289.921816234279,62.1501168323456,356.139309359314,NA,NA
2018-07-08,91.3700330488367,593.024525346138,301.517746301254,64.4410669363211,280.607920878796,NA,NA
2018-07-09,229.749812826633,535.65807004049,260.209070681143,62.8611925638227,341.583244542908,NA,NA
2018-07-10,161.388287131381,496.190584851956,231.022738407076,42.7230534757185,314.82901140181,NA,NA
2018-07-11,182.146767161495,505.244315555348,223.184006745399,88.3289090240568,372.322714037489,NA,NA
2018-07-12,207.879339995873,528.582312248941,225.776865057334,118.081149876388,284.685669931316,NA,NA
2018-07-13,212.722414977186,553.47201422411,288.029917196184,69.4569519950266,279.348150312173,NA,NA
2018-07-14,212.000188627887,630.686820328078,361.883970744595,109.527829403884,274.125088686032,NA,NA
2018-07-15,119.132803761786,663.320488243827,383.539764713205,103.222808871659,202.681914741377,NA,NA
2018-07-16,208.643527692918,577.869076971806,279.080033941839,65.5010025493488,251.142432205376,NA,NA
2018-07-17,197.264834738044,608.053426695861,322.440260775893,77.5317706977608,307.595292672601,NA,NA
2018-07-18,137.708586986464,619.546252444028,307.917253388314,90.6551065634781,347.857481802793,NA,NA
2018-07-19,200.859004330066,619.309005906989,334.668701817439,94.2314254667837,345.908520540692,NA,NA
2018-07-20,152.255425827064,606.795258489311,305.416244754035,95.9236728001448,214.679932896498,NA,NA
2018-07-21,184.333715320185,751.688618797138,393.212012402375,91.5962742377594,240.699232662494,NA,NA
2018-07-22,130.857888069408,724.31811590469,429.920288482338,82.3718063303726,259.770398937938,NA,NA
2018-07-23,170.806669011279,577.95877861105,325.690202796677,78.4432557604295,353.698258875291,NA,NA
2018-07-24,157.350119671548,595.267964680523,302.39642639545,66.2753183828195,240.303089815913,NA,NA
2018-07-25,133.595167634802,651.748087737109,337.228464128544,73.4599229902164,230.939921303496,NA,NA
2018-07-26,202.537258911938,628.287763132202,339.641098219397,70.2365452984104,326.00606375453,NA,NA
2018-07-27,198.225522569542,677.415844284098,333.774098644297,65.5637342177303,297.867852888248,NA,NA
2018-07-28,214.470393074174,716.576824811507,371.819769806308,54.04742181413,290.024007470062,NA,NA
