"Datum","Warengruppe","Umsatz","KielerWoche","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode","weekday"
2018-04-16,"Konditorei",78.0809616386278,FALSE,2,13.875,8,63,"Monday"
2018-04-17,"Konditorei",81.6569740976316,FALSE,0,15.25,11,0,"Tuesday"
2018-04-18,"Konditorei",50.2291843439468,FALSE,1,20.35,11,0,"Wednesday"
2018-04-19,"Konditorei",81.3062483274968,FALSE,0,23.1125,5,0,"Thursday"
2018-04-20,"Konditorei",57.9976096157903,FALSE,0,24.375,13,0,"Friday"
2018-04-21,"Konditorei",86.0834321468145,FALSE,1,15.6625,10,5,"Saturday"
2018-04-22,"Konditorei",99.4218470990722,FALSE,1,14.525,11,5,"Sunday"
2018-04-23,"Konditorei",77.4251237644108,FALSE,4,14.4,18,5,"Monday"
2018-04-24,"Konditorei",61.4083901285691,FALSE,5,12.0875,21,61,"Tuesday"
2018-04-25,"Konditorei",96.4352584158038,FALSE,7,9.25,13,61,"Wednesday"
2018-04-26,"Konditorei",80.7793766515759,FALSE,6,11.0875,18,61,"Thursday"
2018-04-27,"Konditorei",55.0771828740384,FALSE,5,13.0875,8,0,"Friday"
2018-04-28,"Konditorei",81.8710121370348,FALSE,7,14.65,8,61,"Saturday"
2018-04-29,"Konditorei",117.881439779767,FALSE,7,8.875,9,21,"Sunday"
2018-04-30,"Konditorei",79.2518033997529,FALSE,7,11.55,10,95,"Monday"
2018-05-02,"Konditorei",75.4233707731506,FALSE,1,14.725,9,5,"Wednesday"
2018-05-03,"Konditorei",62.2496029445585,FALSE,1,12.5,14,0,"Thursday"
2018-05-04,"Konditorei",92.6837079237316,FALSE,0,12.1875,10,5,"Friday"
2018-05-05,"Konditorei",74.5568363291691,FALSE,0,14.75,9,5,"Saturday"
2018-05-06,"Konditorei",117.972407381309,FALSE,0,18.9125,10,NA,"Sunday"
2018-05-07,"Konditorei",65.4915225744896,FALSE,0,20.825,11,0,"Monday"
2018-05-08,"Konditorei",101.61089470953,FALSE,0,22.3875,14,5,"Tuesday"
2018-05-09,"Konditorei",77.170452622622,FALSE,0,23.3,12,NA,"Wednesday"
2018-05-10,"Konditorei",85.5160842400277,FALSE,5,20.525,9,95,"Thursday"
2018-05-11,"Konditorei",84.6257280971586,FALSE,1,15.1,8,NA,"Friday"
2018-05-12,"Konditorei",94.1739600656155,FALSE,5,17.3375,10,0,"Saturday"
2018-05-13,"Konditorei",80.0259008484754,FALSE,2,17.25,12,10,"Sunday"
2018-05-14,"Konditorei",53.6251718774275,FALSE,0,18.8875,11,5,"Monday"
2018-05-15,"Konditorei",57.3572122605313,FALSE,0,18,9,0,"Tuesday"
2018-05-16,"Konditorei",37.6694699883667,FALSE,5,20.5625,13,21,"Wednesday"
2018-05-17,"Konditorei",73.6990571896891,FALSE,3,15.2875,10,5,"Thursday"
2018-05-18,"Konditorei",68.1714940213294,FALSE,7,14.75,9,0,"Friday"
2018-05-19,"Konditorei",77.9819906254498,FALSE,6,14.9125,8,0,"Saturday"
2018-05-20,"Konditorei",65.4187870817839,FALSE,0,18.9,13,5,"Sunday"
2018-05-22,"Konditorei",70.2272839676609,FALSE,0,20.325,13,5,"Tuesday"
2018-05-23,"Konditorei",73.4853551775741,FALSE,0,20.1625,10,0,"Wednesday"
2018-05-24,"Konditorei",27.433725861826,FALSE,0,20.35,15,5,"Thursday"
2018-05-25,"Konditorei",52.1670176955289,FALSE,0,19.775,16,5,"Friday"
2018-05-26,"Konditorei",85.097600524964,FALSE,0,19.875,11,5,"Saturday"
2018-05-27,"Konditorei",87.1009984834016,FALSE,7,16.425,12,20,"Sunday"
2018-05-28,"Konditorei",37.9547198477045,FALSE,2,20.2125,10,5,"Monday"
2018-05-29,"Konditorei",77.5184361046197,FALSE,0,23.4625,14,5,"Tuesday"
2018-05-30,"Konditorei",60.5240997148559,FALSE,1,23.1875,11,17,"Wednesday"
2018-05-31,"Konditorei",49.7546528574438,FALSE,0,21.8875,14,5,"Thursday"
2018-06-01,"Konditorei",72.5548403923688,FALSE,0,21.375,12,5,"Friday"
2018-06-02,"Konditorei",62.9124810333617,FALSE,1,22.8875,10,5,"Saturday"
2018-06-03,"Konditorei",70.1967187196386,FALSE,7,19.275,9,0,"Sunday"
2018-06-04,"Konditorei",89.2729377064413,FALSE,5,19.25,14,20,"Monday"
2018-06-05,"Konditorei",90.8643276697758,FALSE,0,19.7,10,5,"Tuesday"
2018-06-06,"Konditorei",41.8644272812954,FALSE,0,22.15,14,5,"Wednesday"
2018-06-07,"Konditorei",69.3795740364973,FALSE,0,23.6875,10,NA,"Thursday"
2018-06-08,"Konditorei",50.7535069920758,FALSE,0,22.7375,9,0,"Friday"
2018-06-09,"Konditorei",41.8883153042351,FALSE,6,22.1125,7,61,"Saturday"
2018-06-10,"Konditorei",107.377542844818,FALSE,7,19.1,8,61,"Sunday"
2018-06-11,"Konditorei",47.2663246679017,FALSE,6,18.5125,15,NA,"Monday"
2018-06-12,"Konditorei",73.6639310973651,FALSE,8,15.3125,12,20,"Tuesday"
2018-06-13,"Konditorei",43.9344371578242,FALSE,7,16.4,14,61,"Wednesday"
2018-06-14,"Konditorei",48.2218243781613,FALSE,5,20.9,10,NA,"Thursday"
2018-06-15,"Konditorei",51.7287558724867,FALSE,4,19.2,7,0,"Friday"
2018-06-16,"Konditorei",79.9425697031279,TRUE,5,21.325,7,95,"Saturday"
2018-06-17,"Konditorei",105.970913596347,TRUE,5,18.275,12,61,"Sunday"
2018-06-18,"Konditorei",52.4623142900464,TRUE,7,17.6375,9,61,"Monday"
2018-06-19,"Konditorei",47.8861290193053,TRUE,3,19.2375,16,21,"Tuesday"
2018-06-20,"Konditorei",68.6435116412585,TRUE,3,23.65,13,0,"Wednesday"
2018-06-21,"Konditorei",50.3503164926632,TRUE,7,11.5625,15,65,"Thursday"
2018-06-22,"Konditorei",62.6581464475431,TRUE,5,15.575,20,61,"Friday"
2018-06-23,"Konditorei",49.884049264678,TRUE,7,14.3,18,61,"Saturday"
2018-06-24,"Konditorei",68.6194271147451,TRUE,6,16.2375,10,21,"Sunday"
2018-06-25,"Konditorei",66.9436917796958,FALSE,6,17.175,13,21,"Monday"
2018-06-26,"Konditorei",54.5490530559365,FALSE,3,20.075,6,21,"Tuesday"
2018-06-27,"Konditorei",52.5737491532418,FALSE,0,22.0125,11,5,"Wednesday"
2018-06-28,"Konditorei",62.5161339241154,FALSE,0,22.125,9,0,"Thursday"
2018-06-29,"Konditorei",70.8616229090274,FALSE,0,21.85,15,5,"Friday"
2018-06-30,"Konditorei",72.286780825535,FALSE,0,21.2375,10,5,"Saturday"
2018-07-01,"Konditorei",70.8375760573994,FALSE,0,21.0625,12,5,"Sunday"
2018-07-02,"Konditorei",52.4171126523355,FALSE,0,22.525,11,5,"Monday"
2018-07-03,"Konditorei",53.5247684644624,FALSE,0,22.4875,9,5,"Tuesday"
2018-07-04,"Konditorei",80.0791978861617,FALSE,5,19.7,9,NA,"Wednesday"
2018-07-05,"Konditorei",74.4295025189987,FALSE,7,17.5,12,20,"Thursday"
2018-07-06,"Konditorei",70.382242484533,FALSE,0,20.5125,18,5,"Friday"
2018-07-07,"Konditorei",62.1501168323456,FALSE,0,20.25,19,5,"Saturday"
2018-07-08,"Konditorei",64.4410669363211,FALSE,0,23,10,5,"Sunday"
2018-07-09,"Konditorei",62.8611925638227,FALSE,6,16.75,18,0,"Monday"
2018-07-10,"Konditorei",42.7230534757185,FALSE,2,18.675,15,5,"Tuesday"
2018-07-11,"Konditorei",88.3289090240568,FALSE,7,19.625,12,21,"Wednesday"
2018-07-12,"Konditorei",118.081149876388,FALSE,1,26.075,14,NA,"Thursday"
2018-07-13,"Konditorei",69.4569519950266,FALSE,0,23.975,13,5,"Friday"
2018-07-14,"Konditorei",109.527829403884,FALSE,7,17.7625,12,0,"Saturday"
2018-07-15,"Konditorei",103.222808871659,FALSE,2,23.2,9,5,"Sunday"
2018-07-16,"Konditorei",65.5010025493488,FALSE,0,24.25,9,5,"Monday"
2018-07-17,"Konditorei",77.5317706977608,FALSE,0,26.775,10,NA,"Tuesday"
2018-07-18,"Konditorei",90.6551065634781,FALSE,3,23.866666,13,0,"Wednesday"
2018-07-19,"Konditorei",94.2314254667837,FALSE,2,22.575,13,NA,"Thursday"
2018-07-20,"Konditorei",95.9236728001448,FALSE,0,22.775,9,0,"Friday"
2018-07-21,"Konditorei",91.5962742377594,FALSE,0,25.0625,10,0,"Saturday"
2018-07-22,"Konditorei",82.3718063303726,FALSE,1,25.0375,13,5,"Sunday"
2018-07-23,"Konditorei",78.4432557604295,FALSE,3,24.8375,10,NA,"Monday"
2018-07-24,"Konditorei",66.2753183828195,FALSE,0,28.1,10,5,"Tuesday"
2018-07-25,"Konditorei",73.4599229902164,FALSE,1,28.425,11,61,"Wednesday"
2018-07-26,"Konditorei",70.2365452984104,FALSE,0,28.875,12,5,"Thursday"
2018-07-27,"Konditorei",65.5637342177303,FALSE,0,27.5875,16,5,"Friday"
2018-07-28,"Konditorei",54.04742181413,FALSE,3,28.75,11,95,"Saturday"
2018-07-29,"Konditorei",128.952852247529,FALSE,0,24.55,6,NA,"Sunday"
2018-07-30,"Konditorei",71.8229772291025,FALSE,6,27.7875,10,21,"Monday"
2018-07-31,"Konditorei",57.1027946933499,FALSE,5,31.2875,11,NA,"Tuesday"
2018-08-01,"Konditorei",111.432836575261,FALSE,0,23.7625,10,0,"Wednesday"
2018-08-02,"Konditorei",62.3128346369388,FALSE,0,26.1875,10,0,"Thursday"
2018-08-03,"Konditorei",65.7266675420347,FALSE,1,27.6625,10,0,"Friday"
2018-08-04,"Konditorei",56.7219579609213,FALSE,4,25.1375,12,NA,"Saturday"
2018-08-05,"Konditorei",126.397858680571,FALSE,7,21.3,14,61,"Sunday"
2018-08-06,"Konditorei",103.772674899192,FALSE,0,23.1,5,0,"Monday"
2018-08-07,"Konditorei",78.4984786016437,FALSE,0,32.671428,7,NA,"Tuesday"
2018-08-08,"Konditorei",71.9640223122997,FALSE,4,28.15,10,NA,"Wednesday"
2018-08-09,"Konditorei",65.1585012808542,FALSE,5,24.575,13,21,"Thursday"
2018-08-10,"Konditorei",84.1101879427358,FALSE,5,17.325,16,61,"Friday"
2018-08-11,"Konditorei",117.30502293522,FALSE,6,15.5,13,61,"Saturday"
2018-08-12,"Konditorei",133.380872670446,FALSE,7,18.375,9,61,"Sunday"
2018-08-13,"Konditorei",65.3087948791353,FALSE,7,21.9125,8,61,"Monday"
2018-08-14,"Konditorei",75.0664732913322,FALSE,5,21.8,16,61,"Tuesday"
2018-08-15,"Konditorei",58.123294454529,FALSE,6,21.9875,13,21,"Wednesday"
2018-08-16,"Konditorei",71.9840316395104,FALSE,3,25.075,9,0,"Thursday"
2018-08-17,"Konditorei",86.3632994682711,FALSE,7,19.55,9,61,"Friday"
2018-08-18,"Konditorei",112.804666561592,FALSE,4,21.75,10,NA,"Saturday"
2018-08-19,"Konditorei",87.3419566099399,FALSE,7,21.3875,10,NA,"Sunday"
2018-08-20,"Konditorei",77.9704568064167,FALSE,6,19.6,13,21,"Monday"
2018-08-21,"Konditorei",67.9816921909004,FALSE,4,19.7875,8,NA,"Tuesday"
2018-08-22,"Konditorei",105.007310216516,FALSE,0,26.6375,8,NA,"Wednesday"
2018-08-23,"Konditorei",100.507737136707,FALSE,5,22.575,11,5,"Thursday"
2018-08-24,"Konditorei",66.3494356832689,FALSE,5,17.1,15,61,"Friday"
2018-08-25,"Konditorei",86.5570592371088,FALSE,7,12.9,6,63,"Saturday"
2018-08-26,"Konditorei",88.2938151483967,FALSE,3,16.9875,12,21,"Sunday"
2018-08-27,"Konditorei",80.3758488148782,FALSE,6,16.5375,13,63,"Monday"
2018-08-28,"Konditorei",62.0061496182441,FALSE,6,18.6125,9,61,"Tuesday"
2018-08-29,"Konditorei",63.5705809412108,FALSE,0,22.7,12,0,"Wednesday"
2018-08-30,"Konditorei",91.4073114562128,FALSE,7,15.4625,13,63,"Thursday"
2018-08-31,"Konditorei",95.5303103517485,FALSE,4,18.725,11,0,"Friday"
2018-09-01,"Konditorei",63.9465844843018,FALSE,2,18.1125,8,NA,"Saturday"
2018-09-02,"Konditorei",114.846454053582,FALSE,1,18.95,11,5,"Sunday"
2018-09-03,"Konditorei",59.4364544866463,FALSE,2,21.0125,13,21,"Monday"
2018-09-04,"Konditorei",86.9836453407504,FALSE,1,20.525,11,5,"Tuesday"
2018-09-05,"Konditorei",82.4050227785492,FALSE,2,20.2875,11,0,"Wednesday"
2018-09-06,"Konditorei",78.3589486298052,FALSE,0,21.275,11,0,"Thursday"
2018-09-07,"Konditorei",81.5560985937271,FALSE,7,17.475,12,61,"Friday"
2018-09-08,"Konditorei",101.277189930498,FALSE,NA,NA,NA,NA,"Saturday"
2018-09-09,"Konditorei",89.5574795926243,FALSE,NA,NA,NA,NA,"Sunday"
2018-09-10,"Konditorei",89.5512784057697,FALSE,5,19.2375,12,NA,"Monday"
2018-09-11,"Konditorei",106.58854663182,FALSE,7,16.55,12,61,"Tuesday"
2018-09-12,"Konditorei",86.8199942091338,FALSE,7,14.3,11,61,"Wednesday"
2018-09-13,"Konditorei",87.198076045525,FALSE,4,17.3375,7,0,"Thursday"
2018-09-14,"Konditorei",88.4306431688194,FALSE,3,17.1125,9,NA,"Friday"
2018-09-15,"Konditorei",72.7621982021932,FALSE,NA,NA,NA,NA,"Saturday"
2018-09-16,"Konditorei",139.517922425999,FALSE,NA,NA,NA,NA,"Sunday"
2018-09-17,"Konditorei",104.104493835882,FALSE,NA,NA,NA,NA,"Monday"
2018-09-18,"Konditorei",110.64583178668,FALSE,NA,NA,NA,NA,"Tuesday"
2018-09-19,"Konditorei",79.638386567202,FALSE,NA,NA,NA,NA,"Wednesday"
2018-09-20,"Konditorei",73.8244940270013,FALSE,NA,NA,NA,NA,"Thursday"
2018-09-21,"Konditorei",114.250644968479,FALSE,6,14.957142,16,61,"Friday"
2018-09-22,"Konditorei",89.4207976418777,FALSE,4,13.025,20,61,"Saturday"
2018-09-23,"Konditorei",90.6626935511133,FALSE,6,11.65,6,61,"Sunday"
2018-09-24,"Konditorei",76.5450545463497,FALSE,2,11.2875,17,21,"Monday"
2018-09-25,"Konditorei",79.1704218969246,FALSE,3,12.7625,9,0,"Tuesday"
2018-09-26,"Konditorei",92.4142095177457,FALSE,7,14.2375,16,61,"Wednesday"
2018-09-27,"Konditorei",89.6356801972189,FALSE,7,17.6,13,0,"Thursday"
2018-09-28,"Konditorei",101.809748979941,FALSE,1,12.8625,15,21,"Friday"
2018-09-29,"Konditorei",89.9347791417871,FALSE,6,13.1,10,61,"Saturday"
2018-09-30,"Konditorei",129.889542176847,FALSE,5,13.9625,12,21,"Sunday"
2018-10-01,"Konditorei",110.285889661882,FALSE,5,11.1625,12,21,"Monday"
2018-10-02,"Konditorei",76.8116651227275,FALSE,6,10,18,61,"Tuesday"
2018-10-03,"Konditorei",111.739789586187,FALSE,4,12.2875,18,21,"Wednesday"
2018-10-04,"Konditorei",84.8831629449841,FALSE,7,14.2625,8,61,"Thursday"
2018-10-05,"Konditorei",85.0056662623456,FALSE,0,18.1125,8,5,"Friday"
2018-10-06,"Konditorei",95.4480161948943,FALSE,1,14.3375,6,10,"Saturday"
2018-10-07,"Konditorei",96.2545368296881,FALSE,1,11.4,10,5,"Sunday"
2018-10-08,"Konditorei",96.034276587846,FALSE,5,13.0625,10,NA,"Monday"
2018-10-09,"Konditorei",104.687056973698,FALSE,3,15.125,9,0,"Tuesday"
2018-10-10,"Konditorei",69.5392785721279,FALSE,0,17.1,6,10,"Wednesday"
2018-10-11,"Konditorei",98.3404962190751,FALSE,0,19.633333,7,0,"Thursday"
2018-10-12,"Konditorei",86.9215980917017,FALSE,0,21.4125,7,NA,"Friday"
2018-10-13,"Konditorei",125.207322209207,FALSE,NA,NA,NA,NA,"Saturday"
2018-10-14,"Konditorei",150.734396271467,FALSE,NA,NA,NA,NA,"Sunday"
2018-10-15,"Konditorei",89.9338000044165,FALSE,0,20.7875,6,0,"Monday"
2018-10-16,"Konditorei",61.5960542605882,FALSE,7,19.0625,6,10,"Tuesday"
2018-10-17,"Konditorei",70.3858947645328,FALSE,2,20.8375,5,5,"Wednesday"
2018-10-18,"Konditorei",86.1475347340338,FALSE,1,12.816666,12,5,"Thursday"
2018-10-19,"Konditorei",108.120953689981,FALSE,3,10.925,6,5,"Friday"
2018-10-20,"Konditorei",77.3675453310822,FALSE,NA,NA,NA,NA,"Saturday"
2018-10-21,"Konditorei",127.192977669269,FALSE,NA,NA,NA,NA,"Sunday"
2018-10-22,"Konditorei",73.9262504701326,FALSE,2,11.1,14,0,"Monday"
2018-10-23,"Konditorei",80.0632828673049,FALSE,7,11.925,23,63,"Tuesday"
2018-10-24,"Konditorei",59.2681722109014,FALSE,4,10.357142,11,0,"Wednesday"
2018-10-25,"Konditorei",94.6597522850823,FALSE,6,11.125,19,21,"Thursday"
2018-10-26,"Konditorei",54.3485780611854,FALSE,7,10.325,9,63,"Friday"
2018-10-27,"Konditorei",92.2527769388784,FALSE,7,5.8375,13,63,"Saturday"
2018-10-28,"Konditorei",98.6219599513267,FALSE,2,5.5875,14,0,"Sunday"
2018-10-29,"Konditorei",66.5168358337754,FALSE,7,7.3625,17,21,"Monday"
2018-10-30,"Konditorei",111.175774932647,FALSE,7,10.6375,11,20,"Tuesday"
2018-11-01,"Konditorei",100.171710422886,FALSE,5,11.725,8,0,"Thursday"
2018-11-02,"Konditorei",74.38593820682,FALSE,6,10.675,12,61,"Friday"
2018-11-03,"Konditorei",90.607544486366,FALSE,0,8.7,5,10,"Saturday"
2018-11-04,"Konditorei",123.323175861605,FALSE,8,8.225,5,10,"Sunday"
2018-11-05,"Konditorei",84.8364313443693,FALSE,8,10.4125,6,10,"Monday"
2018-11-06,"Konditorei",70.8039260281615,FALSE,7,8.5375,5,45,"Tuesday"
2018-11-07,"Konditorei",78.5658325479344,FALSE,1,11.0875,4,28,"Wednesday"
2018-11-08,"Konditorei",59.370246152612,FALSE,6,11.625,7,20,"Thursday"
2018-11-09,"Konditorei",113.468455042128,FALSE,7,9.3,6,61,"Friday"
2018-11-10,"Konditorei",42.9673197996474,FALSE,7,11.425,8,61,"Saturday"
2018-11-11,"Konditorei",92.5836849902519,FALSE,7,12.2375,8,61,"Sunday"
2018-11-12,"Konditorei",92.5908072314745,FALSE,7,10.5375,4,61,"Monday"
2018-11-13,"Konditorei",55.9940496568974,FALSE,7,10.325,9,61,"Tuesday"
2018-11-14,"Konditorei",78.221103454206,FALSE,7,8.4375,7,10,"Wednesday"
2018-11-15,"Konditorei",84.2476384139194,FALSE,2,10.35,6,5,"Thursday"
2018-11-16,"Konditorei",67.0548947105325,FALSE,0,8.2625,7,10,"Friday"
2018-11-17,"Konditorei",101.150650586153,FALSE,0,5.375,10,10,"Saturday"
2018-11-18,"Konditorei",143.465847367234,FALSE,7,6.75,14,0,"Sunday"
2018-11-19,"Konditorei",64.4656540370559,FALSE,6,5.775,21,61,"Monday"
2018-11-20,"Konditorei",99.4708412726346,FALSE,7,4.725,16,NA,"Tuesday"
2018-11-21,"Konditorei",66.7928093084621,FALSE,7,3.05,12,0,"Wednesday"
2018-11-22,"Konditorei",75.2320185170058,FALSE,8,1.5125,9,21,"Thursday"
2018-11-23,"Konditorei",87.4411402592647,FALSE,8,1.8875,6,10,"Friday"
2018-11-24,"Konditorei",99.6009775923397,FALSE,8,3.025,4,10,"Saturday"
2018-11-25,"Konditorei",121.11390783927,FALSE,8,5.1625,12,53,"Sunday"
2018-11-26,"Konditorei",83.2310769667263,FALSE,7,4.95,12,61,"Monday"
2018-11-27,"Konditorei",69.7455567944404,FALSE,8,2.1625,3,NA,"Tuesday"
2018-11-28,"Konditorei",85.5133994192626,FALSE,3,1.5,10,5,"Wednesday"
2018-11-29,"Konditorei",67.8509889146544,FALSE,7,3.3,10,61,"Thursday"
2018-11-30,"Konditorei",82.3094935963088,FALSE,5,7.8375,8,NA,"Friday"
2018-12-01,"Konditorei",69.4745757950747,FALSE,7,7.1625,8,61,"Saturday"
2018-12-02,"Konditorei",93.7648268473177,FALSE,7,8.15,8,61,"Sunday"
2018-12-03,"Konditorei",65.9113824812942,FALSE,7,10.825,12,61,"Monday"
2018-12-04,"Konditorei",74.4101450228597,FALSE,1,5.442857,14,21,"Tuesday"
2018-12-05,"Konditorei",83.983185238603,FALSE,1,3.7375,6,0,"Wednesday"
2018-12-06,"Konditorei",88.27486903292,FALSE,7,6.725,7,61,"Thursday"
2018-12-07,"Konditorei",65.1278111288585,FALSE,7,10.825,9,61,"Friday"
2018-12-08,"Konditorei",79.9482740705116,FALSE,8,7.475,18,61,"Saturday"
2018-12-09,"Konditorei",122.900989679195,FALSE,7,6.95,18,61,"Sunday"
2018-12-10,"Konditorei",77.1067946819269,FALSE,5,4.9125,15,21,"Monday"
2018-12-11,"Konditorei",80.461978934087,FALSE,6,4.6375,11,NA,"Tuesday"
2018-12-12,"Konditorei",53.8181066674718,FALSE,7,4.175,12,21,"Wednesday"
2018-12-13,"Konditorei",57.8008055836079,FALSE,7,2.925,10,61,"Thursday"
2018-12-14,"Konditorei",67.5750301161522,FALSE,7,2.175,12,22,"Friday"
2018-12-15,"Konditorei",68.9479108942968,FALSE,7,0.5375,7,NA,"Saturday"
2018-12-16,"Konditorei",77.259624779033,FALSE,7,0.2,9,NA,"Sunday"
2018-12-17,"Konditorei",77.607755306706,FALSE,8,0.65,6,20,"Monday"
2018-12-18,"Konditorei",73.355312556971,FALSE,7,5.3125,6,21,"Tuesday"
2018-12-19,"Konditorei",60.5604139615168,FALSE,7,3.175,9,61,"Wednesday"
2018-12-20,"Konditorei",55.17717490371,FALSE,7,4.8875,4,53,"Thursday"
2018-12-21,"Konditorei",66.4675797557622,FALSE,7,6.1125,9,61,"Friday"
2018-12-22,"Konditorei",58.4840644255821,FALSE,8,4.3,4,NA,"Saturday"
2018-12-23,"Konditorei",45.43613047818,FALSE,7,6.45,9,61,"Sunday"
2018-12-24,"Konditorei",39.5023634556608,FALSE,7,2.5,10,22,"Monday"
2018-12-27,"Konditorei",69.7075344248515,FALSE,7,7.125,12,20,"Thursday"
2018-12-28,"Konditorei",73.8168434095991,FALSE,7,7.3125,11,61,"Friday"
2018-12-29,"Konditorei",78.0749410831013,FALSE,8,7.675,10,61,"Saturday"
2018-12-30,"Konditorei",55.682905379326,FALSE,2,6.675,16,NA,"Sunday"
2019-01-02,"Konditorei",79.328525385571,FALSE,0,3.9125,20,0,"Wednesday"
2019-01-03,"Konditorei",45.0804617359057,FALSE,2,0.725,6,NA,"Thursday"
2019-01-04,"Konditorei",83.5862488112427,FALSE,7,5.55,15,61,"Friday"
2019-01-05,"Konditorei",87.4693801999896,FALSE,5,7.85,8,21,"Saturday"
2019-01-06,"Konditorei",121.523511094856,FALSE,7,3.65,7,61,"Sunday"
2019-01-07,"Konditorei",63.4050596923385,FALSE,8,5.9375,8,55,"Monday"
2019-01-08,"Konditorei",60.6012501060215,FALSE,6,5.5,19,21,"Tuesday"
2019-01-09,"Konditorei",72.0402999113172,FALSE,7,3.1375,22,0,"Wednesday"
2019-01-10,"Konditorei",78.9058733179829,FALSE,7,1.4,7,NA,"Thursday"
2019-01-11,"Konditorei",82.3131272858348,FALSE,6,6.8625,15,61,"Friday"
2019-01-12,"Konditorei",59.2222506296922,FALSE,7,6.0875,13,61,"Saturday"
2019-01-13,"Konditorei",113.683603811845,FALSE,7,7.6875,20,61,"Sunday"
2019-01-14,"Konditorei",78.9147965626239,FALSE,2,1.9375,18,5,"Monday"
2019-01-15,"Konditorei",46.5795540596014,FALSE,7,6.6625,18,61,"Tuesday"
2019-01-16,"Konditorei",63.9853396340429,FALSE,7,7.2125,14,61,"Wednesday"
2019-01-17,"Konditorei",55.1187891417575,FALSE,7,4.1875,15,61,"Thursday"
2019-01-18,"Konditorei",76.5094317243292,FALSE,1,1.2625,7,0,"Friday"
2019-01-19,"Konditorei",96.5024542593772,FALSE,2,0.925,4,49,"Saturday"
2019-01-20,"Konditorei",148.62034025621,FALSE,1,0.85,4,10,"Sunday"
2019-01-21,"Konditorei",51.0349391088374,FALSE,6,-0.425,9,71,"Monday"
2019-01-22,"Konditorei",60.6733623741778,FALSE,5,0.1375,9,10,"Tuesday"
2019-01-23,"Konditorei",63.997983120393,FALSE,4,-3.075,7,10,"Wednesday"
2019-01-24,"Konditorei",78.1366793423813,FALSE,8,-4.8125,6,22,"Thursday"
2019-01-25,"Konditorei",67.0810027569719,FALSE,8,-3.3875,6,71,"Friday"
2019-01-26,"Konditorei",78.244910496832,FALSE,7,3.8375,7,61,"Saturday"
2019-01-27,"Konditorei",110.756228761119,FALSE,8,4.9375,7,61,"Sunday"
2019-01-28,"Konditorei",65.0195047720241,FALSE,8,2.75,5,20,"Monday"
2019-01-29,"Konditorei",70.0712050833922,FALSE,6,1.575,7,68,"Tuesday"
2019-01-30,"Konditorei",77.7194227760107,FALSE,5,1.6,10,NA,"Wednesday"
2019-01-31,"Konditorei",85.8286997846438,FALSE,7,1.4,7,20,"Thursday"
2019-02-01,"Konditorei",76.993169067579,FALSE,7,-0.075,12,10,"Friday"
2019-02-02,"Konditorei",92.0469455883114,FALSE,8,1.7375,10,10,"Saturday"
2019-02-03,"Konditorei",248.851550496772,FALSE,1,2.5,9,0,"Sunday"
2019-02-04,"Konditorei",73.5961839425759,FALSE,7,2.95,12,NA,"Monday"
2019-02-05,"Konditorei",82.517846547932,FALSE,7,4.6375,11,61,"Tuesday"
2019-02-06,"Konditorei",86.2663340477631,FALSE,7,3.6625,11,61,"Wednesday"
2019-02-07,"Konditorei",105.221990432833,FALSE,7,6.0375,10,61,"Thursday"
2019-02-08,"Konditorei",85.5660783632084,FALSE,7,6.5,11,61,"Friday"
2019-02-09,"Konditorei",109.187148330966,FALSE,7,7.4,18,61,"Saturday"
2019-02-10,"Konditorei",141.747358142258,FALSE,7,5.125,7,61,"Sunday"
2019-02-11,"Konditorei",129.88339335383,FALSE,2,5.9375,16,0,"Monday"
2019-02-12,"Konditorei",91.5807504378118,FALSE,4,5.225,12,20,"Tuesday"
2019-02-13,"Konditorei",88.8613157292195,FALSE,8,7.5375,13,20,"Wednesday"
2019-02-14,"Konditorei",108.739670208339,FALSE,3,7.4,10,10,"Thursday"
2019-02-15,"Konditorei",79.6640717280273,FALSE,0,11.3375,7,0,"Friday"
2019-02-16,"Konditorei",132.959045229537,FALSE,0,10.425,12,5,"Saturday"
2019-02-17,"Konditorei",268.221778707653,FALSE,3,11.625,5,5,"Sunday"
2019-02-18,"Konditorei",63.9682891500217,FALSE,0,11.725,7,0,"Monday"
2019-02-19,"Konditorei",89.5676361225247,FALSE,7,6.75,15,63,"Tuesday"
2019-02-20,"Konditorei",49.5341021508154,FALSE,7,7.34,11,61,"Wednesday"
2019-02-21,"Konditorei",80.8148782291014,FALSE,8,7.675,12,61,"Thursday"
2019-02-22,"Konditorei",92.3318528133596,FALSE,4,4.125,11,0,"Friday"
2019-02-23,"Konditorei",94.1040058561927,FALSE,6,4.775,6,NA,"Saturday"
2019-02-24,"Konditorei",177.513975033081,FALSE,0,9.6875,9,5,"Sunday"
2019-02-25,"Konditorei",85.7128195561566,FALSE,0,9.8125,9,21,"Monday"
2019-02-26,"Konditorei",108.817377268287,FALSE,0,10.85,7,5,"Tuesday"
2019-02-27,"Konditorei",77.9853738985839,FALSE,1,13.4125,10,5,"Wednesday"
2019-02-28,"Konditorei",73.2525872524312,FALSE,5,7.8875,11,21,"Thursday"
2019-03-01,"Konditorei",44.5493343632401,FALSE,7,5.6375,8,NA,"Friday"
2019-03-02,"Konditorei",120.065065120231,FALSE,7,5.4,7,NA,"Saturday"
