Datum,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,Wochentag,FerienSH,Brot,Brötchen,Kuchen,Croissant,Konditorei,Saisonbrot
2017-11-09,FALSE,6,8.55,9,10,Thursday,FALSE,120.473812071173,214.192421886817,186.82204280255,90.82647031893,85.9012447876685,44.7824094184877
2017-11-10,FALSE,7,7.5375,16,61,Friday,FALSE,114.106926212154,240.147772612989,195.151969083118,90.0690509923345,90.6032979375086,37.7427745131038
2017-11-11,FALSE,5,5.2375,8,63,Saturday,FALSE,119.214846609495,330.821014358192,180.222256933744,95.0970588296583,66.8614663661573,43.4416575463758
2017-11-12,FALSE,7,5.575,7,61,Sunday,FALSE,81.7069031241421,424.737614094006,251.919049828483,189.814598224532,83.0976926899882,46.3962867707664
2017-11-13,FALSE,2,5.9,9,10,Monday,FALSE,146.465618425215,243.19194827243,190.681809391916,93.6009966390014,82.3642985095159,53.3312998062695
2017-11-14,FALSE,7,6.3875,11,61,Tuesday,FALSE,91.0963595190131,241.340042607729,178.661803492764,92.5813235522161,58.1961873251979,7.0512010098527
2017-11-15,FALSE,7,9.375,7,61,Wednesday,FALSE,107.455887247399,204.700017283118,206.279762470308,86.7894097211815,59.1893911242765,48.6021659830699
2017-11-16,FALSE,8,8.8125,8,61,Thursday,FALSE,125.49889208889,256.52892175252,171.727290113674,80.8174993257215,75.8626488820213,28.0112147888418
2017-11-17,FALSE,3,7.725,10,21,Friday,FALSE,141.616201864242,251.229756059786,192.143281265743,67.8729502225083,96.6710768425079,34.654609697448
2017-11-18,FALSE,5,5.35,12,65,Saturday,FALSE,89.6760956045913,292.509471843811,195.853648840263,70.9150495424225,96.5296309772985,32.3629845181168
2017-11-19,FALSE,3,6.25,15,21,Sunday,FALSE,121.373340644802,445.805374359408,290.527837190715,128.591613398068,154.383032558196,50.8883991158385
2017-11-20,FALSE,6,5.9625,6,NA,Monday,FALSE,100.7324918034,233.300572557871,158.330039317857,99.3335812642129,111.476838489444,33.7557303237121
2017-11-21,FALSE,7,4.9875,5,61,Tuesday,FALSE,90.5174834878254,239.880672674019,164.080416153047,75.6736891413681,64.3810013758833,52.546392931875
2017-11-22,FALSE,7,10.6125,10,61,Wednesday,FALSE,84.7248904082783,232.978187183353,181.432932775224,77.5914895431634,83.6271552790891,32.3471109718386
2017-11-23,FALSE,7,12.225,16,61,Thursday,FALSE,86.6235738346552,227.736117661395,163.133572693129,83.7872041017695,70.1707252886897,19.2822513008083
2017-11-24,FALSE,7,6.9875,8,61,Friday,FALSE,102.704961608739,234.503720902989,190.085144215812,90.3427562419911,70.6335174431476,79.7193259579011
2017-11-25,FALSE,7,2.775,5,45,Saturday,FALSE,100.894643188864,266.39409981616,173.387868915418,83.5571803293795,90.8353847015468,99.5384898594057
2017-11-26,FALSE,7,4.65,12,61,Sunday,FALSE,56.1839609734841,462.02051039162,223.727809609641,145.539409678938,92.2603367987658,74.6409274716296
2017-11-27,FALSE,7,4.5625,14,61,Monday,FALSE,108.488785532168,246.485981907524,200.072289929706,91.2166369682366,64.2844868038263,69.6217928098709
2017-11-28,FALSE,7,5.4875,12,61,Tuesday,FALSE,82.6450051477415,182.668977030814,183.812795854092,95.6288353069938,48.0143138187276,66.1080672646919
2017-11-29,FALSE,7,4.225,6,61,Wednesday,FALSE,70.8933590937057,222.218638281581,187.807886915041,91.7189243097624,77.5327836643724,100.80162265371
2017-11-30,FALSE,7,2.8125,4,10,Thursday,FALSE,151.851067390839,216.78430330821,215.347994961026,90.9905683178398,78.2830286316067,148.318103888471
2017-12-01,FALSE,6,4.3625,8,68,Friday,FALSE,81.7634785538538,243.454112286962,205.146848262433,108.790843446546,105.62151938692,112.938176175859
2017-12-02,FALSE,7,375,8,61,Saturday,FALSE,127.082516714906,288.536116007129,213.255598532005,127.405558719443,59.7973625803037,73.5044534836882
2017-12-03,FALSE,7,5.225,7,61,Sunday,FALSE,77.1376298618811,434.563859195436,251.201023955334,172.878605046228,85.7198085315545,79.6004075618886
2017-12-04,FALSE,2,5.3375,12,NA,Monday,FALSE,132.405506118959,215.359624111002,167.07305419771,124.885305907806,61.9317821102238,117.520022750142
2017-12-05,FALSE,7,8.65,17,21,Tuesday,FALSE,98.6865740402869,226.946486233653,165.220390196023,85.3672468067668,64.6018844575141,123.224464617739
2017-12-06,FALSE,7,8.9,17,0,Wednesday,FALSE,87.2168769966415,208.992261848017,189.869482426349,88.4459443650205,55.4146458133456,79.8680887634483
2017-12-07,FALSE,8,5.7625,13,61,Thursday,FALSE,121.022930614205,203.813113698898,193.736855216235,88.7713968416023,54.0088391818527,109.933446733591
2017-12-08,FALSE,6,1.675,10,73,Friday,FALSE,90.723222063322,226.268514034133,195.006756092183,88.682749091363,66.7982079927858,85.870568331829
2017-12-09,FALSE,3,3.5125,10,61,Saturday,FALSE,109.566700891337,337.94476310996,213.992875770387,128.712796006967,87.7636303187285,109.592675334139
2017-12-10,FALSE,7,0.9875,9,22,Sunday,FALSE,46.1034350972905,405.993257717094,230.009052923776,141.228429838865,94.5176183054956,94.1497660962144
2017-12-11,FALSE,8,2.2375,14,61,Monday,FALSE,64.1114917289524,202.053997883196,162.390126292779,66.8512773964215,50.7247058487075,81.5380304454757
2017-12-12,FALSE,7,1.55,12,68,Tuesday,FALSE,104.188888422736,195.040468251702,171.789515630901,80.2744096681127,72.7722091983781,128.470188126235
2017-12-13,FALSE,7,1.9875,12,69,Wednesday,FALSE,71.0846835326617,194.161309340236,162.960520031848,54.5606055292997,69.1482504619048,63.612142629209
2017-12-14,FALSE,7,3.025,12,61,Thursday,FALSE,147.585568185835,244.558358353928,215.233289739844,63.0266652939679,119.269465537394,63.5113105200694
2017-12-15,FALSE,7,3.0375,9,20,Friday,FALSE,107.055312628908,207.051404204092,206.324236158375,78.2216501942594,57.2667627264866,93.5202342927043
2017-12-16,FALSE,1,3.275,10,10,Saturday,FALSE,111.764487162802,359.391246869914,233.884316697174,142.53421738335,97.1892500286851,105.308724630915
2017-12-17,FALSE,3,1.1375,7,10,Sunday,FALSE,54.2108446777326,414.241268554725,277.174647131406,159.686296935857,92.361263176262,91.5836690863741
2017-12-18,FALSE,5,2.4625,6,10,Monday,FALSE,132.343297226153,236.172051459289,134.405698196815,94.7737484393613,81.2271727353582,78.4614876007076
2017-12-19,FALSE,7,5.9125,7,20,Tuesday,FALSE,114.954215428736,219.58854798377,149.475430361226,73.6343088065715,52.3839050076527,67.8094425260021
2017-12-20,FALSE,7,6.6375,6,20,Wednesday,FALSE,95.0575238589803,263.813806442959,157.72174313434,94.7967745101247,77.2921009482261,65.2664683884036
2017-12-21,FALSE,7,6.2375,10,21,Thursday,TRUE,123.510947305391,295.983386515154,178.949150168941,70.6773716770578,44.4505511017174,87.4712283122925
2017-12-22,FALSE,7,5.7625,9,10,Friday,TRUE,132.34052838286,253.999700547864,169.148699883427,81.7267893179837,73.7634925924467,71.911652270053
2017-12-23,FALSE,7,7.8,19,61,Saturday,TRUE,216.986006515356,321.143876209997,190.505322033484,83.5676550722033,78.8723916371377,84.062222651182
2017-12-24,FALSE,7,8.1125,16,61,Sunday,TRUE,168.227885876022,578.995938801802,199.910108801589,187.967420125408,75.1339574883147,60.9819687660936
2017-12-25,NA,7,8.7,14,61,Monday,TRUE,,,,,,
2017-12-26,NA,7,6.25,14,61,Tuesday,TRUE,,,,,,
2017-12-27,FALSE,7,4.6125,7,21,Wednesday,TRUE,104.582475428322,366.39193384108,220.052505331711,139.832220333738,96.1240109274297,34.9726439139618
2017-12-28,FALSE,4,4.0875,11,61,Thursday,TRUE,108.209333877696,389.287596176283,266.290326838145,105.138755478215,90.1810564800637,
2017-12-29,FALSE,5,2.8125,11,61,Friday,TRUE,120.681193840944,433.432993002541,285.850859014997,179.594235115059,82.3731844631151,
2017-12-30,FALSE,7,4.05,10,61,Saturday,TRUE,162.150512622119,492.431858117778,444.332521393835,151.571783733849,106.289227675639,
2017-12-31,FALSE,7,8.25,16,63,Sunday,TRUE,162.986018021678,558.704848833107,1432.42234722783,179.50840678603,44.1758294041723,
2018-01-01,NA,6,6.6125,17,61,Monday,TRUE,,,,,,
2018-01-02,FALSE,6,5.7,8,61,Tuesday,TRUE,154.786374942725,362.106622620237,278.690545437323,150.502435605728,99.6130902579496,
2018-01-03,FALSE,7,6.475,11,61,Wednesday,TRUE,80.1711341155724,296.950711829176,234.246543565331,115.430895275144,106.317961739392,
2018-01-04,FALSE,6,5.5125,7,61,Thursday,TRUE,136.591619491075,277.539447649125,231.043777731608,102.512654812038,101.399181602323,
2018-01-05,FALSE,8,4.325,10,61,Friday,TRUE,91.934017601084,221.493928766554,191.050544157891,109.275993823143,104.363824844901,
2018-01-06,FALSE,7,3.1875,8,61,Saturday,TRUE,73.8495235935427,306.612067500727,264.145810508481,102.460375257105,90.7575736757768,
2018-01-07,FALSE,0,0.65,8,NA,Sunday,TRUE,87.9206063192333,424.80333027284,316.353343557096,144.442039442307,140.028867884019,
2018-01-08,FALSE,1,0.9875,7,5,Monday,TRUE,118.339722290326,218.416290860879,270.748463547217,66.6929702875401,115.803557985459,
2018-01-09,FALSE,4,3.1625,11,0,Tuesday,TRUE,88.8949959430897,231.370506812209,170.647299973653,82.6143785726371,66.6386512377995,
2018-01-10,FALSE,6,4.0125,6,21,Wednesday,TRUE,92.1632213092253,213.493748618184,192.264635692538,72.3107709500424,55.6411164339088,
2018-01-11,FALSE,7,3.8375,10,61,Thursday,TRUE,126.219974300486,222.656660834864,170.354115774724,75.9628544056125,59.0034955815228,
2018-01-12,FALSE,7,2.275,10,10,Friday,TRUE,116.261966635988,213.653541569415,211.608032733142,75.5325871625342,92.456896212952,
2018-01-13,FALSE,8,1.275,8,10,Saturday,TRUE,109.622594764107,326.134796825133,256.585594385779,102.912437094458,93.167767994205,
2018-01-14,FALSE,1,325,8,5,Sunday,TRUE,49.0005592318035,396.378979718406,326.994080961684,151.968858897758,147.761602469622,
2018-01-15,FALSE,7,1.5625,12,61,Monday,TRUE,108.800629287407,242.921864094771,214.087728077301,85.9256443890805,61.329948854006,
2018-01-16,FALSE,7,3.3625,9,61,Tuesday,TRUE,116.40783148052,225.76404335699,177.197009401223,56.3093100492538,69.695099163498,
2018-01-17,FALSE,6,1.8125,10,61,Wednesday,TRUE,99.9287661378494,214.400310493609,199.780437868024,77.1881203768712,74.4437882733403,
2018-01-18,FALSE,7,1.1625,17,73,Thursday,TRUE,111.788522418724,227.279978766986,221.520213856511,72.2532702611568,72.0964859731471,
2018-01-19,FALSE,6,1.975,10,73,Friday,TRUE,121.028250919463,233.268218984193,227.629762665163,79.4912684505094,67.6096124702958,
2018-01-20,FALSE,8,1.75,7,61,Saturday,TRUE,115.690881472167,295.006942427965,295.611586876073,86.0376499500436,98.9309178851427,
2018-01-21,FALSE,6,-0.6125,3,49,Sunday,TRUE,86.9824385331888,398.585448365232,288.064172457206,187.190402965026,171.52657521436,
2018-01-22,FALSE,7,675,7,77,Monday,TRUE,137.932331634568,194.083018345383,205.21919174015,106.618252948229,72.9964101881541,
2018-01-23,FALSE,7,4.6625,7,61,Tuesday,TRUE,101.743983330679,208.443667129935,192.567272871935,81.7299549683164,95.8855786531597,
2018-01-24,FALSE,8,11.6,14,61,Wednesday,TRUE,115.464753338403,203.385782144794,191.599397751055,98.3309422420537,62.9949858594412,
2018-01-25,FALSE,7,7.95,9,21,Thursday,TRUE,103.267103773044,232.391630766844,189.908855738294,81.1911029399639,76.0722903455264,
2018-01-26,FALSE,6,5.9625,5,45,Friday,TRUE,98.0556839467947,274.633939189323,241.003825744459,79.48711893513,71.1908344949541,
2018-01-27,FALSE,8,5.6375,9,10,Saturday,TRUE,130.945038639959,245.309038638068,238.508599445852,104.368162476671,118.531330062167,
2018-01-28,FALSE,6,7.6625,16,61,Sunday,TRUE,83.0180376295478,386.418720172624,343.016602652484,179.257190765101,186.614734681636,
2018-01-29,FALSE,7,7.55,21,63,Monday,TRUE,109.744299217296,194.790295410509,193.549213544791,82.9125750766826,53.8875937065372,
2018-01-30,FALSE,4,5.7375,15,10,Tuesday,TRUE,117.052646589407,238.543843794119,209.702544523933,99.0350024655034,83.2550647415232,
2018-01-31,FALSE,7,6.3,15,61,Wednesday,TRUE,105.812423397334,208.506252620249,215.663462355236,79.2163042576594,56.4391103574792,
2018-02-01,FALSE,7,3.5125,11,61,Thursday,TRUE,96.7664796057527,226.66154114477,229.803294936102,92.8478148910384,75.058564397273,
2018-02-02,FALSE,7,3.45,6,61,Friday,TRUE,95.6737620611135,232.958252736332,228.591244327193,103.70762060485,102.495517469135,
2018-02-03,FALSE,7,-1.1625,8,71,Saturday,TRUE,105.609185632305,272.959507008903,277.395112937839,114.506750856677,88.9079876540388,
2018-02-04,FALSE,7,825,18,73,Sunday,TRUE,53.0138004326992,379.119369610782,328.403879136331,148.452873371219,100.246292103139,
2018-02-05,FALSE,7,-0.2375,10,22,Monday,TRUE,141.343449024634,218.639747671784,235.745691044597,112.122544509562,99.9899199000874,
2018-02-06,FALSE,1,-0.8625,5,10,Tuesday,TRUE,119.719757906946,222.355875893781,298.01563750602,81.2263029149462,108.184958277869,
2018-02-07,FALSE,0,-1.285714,4,5,Wednesday,TRUE,101.419539257411,195.513731095511,243.449268125649,108.269493600282,79.4011405411019,
2018-02-08,FALSE,0,-0.0125,6,5,Thursday,TRUE,158.153466871707,224.256605995286,362.43049278636,110.141051764801,59.6553309472624,
2018-02-09,FALSE,1,-0.2625,7,10,Friday,TRUE,136.987868117875,233.517644291772,286.323938385119,101.251865575012,97.5601431448597,
2018-02-10,FALSE,1,0.5625,4,10,Saturday,TRUE,162.657002276986,309.580554540049,366.553491234417,130.957351030206,104.057349405705,
2018-02-11,FALSE,7,2.3375,11,75,Sunday,TRUE,50.4265035269595,400.799606908102,313.299044044869,154.482016342371,103.819891514456,
2018-02-12,FALSE,5,1.825,15,75,Monday,TRUE,116.368403565942,236.63099012853,229.223490027313,82.1518936627926,84.7804811697854,
2018-02-13,FALSE,0,2.6875,7,10,Tuesday,TRUE,130.234212553533,221.417070547716,263.057172107793,111.74731105753,93.8237303340429,
2018-02-14,FALSE,0,2.95,8,5,Wednesday,TRUE,84.2120188970009,236.207365383159,321.82458011699,106.396868857362,107.610191946433,
2018-02-15,FALSE,7,675,11,73,Thursday,TRUE,97.2457937573187,194.914170317496,209.675823535376,104.357564465154,67.9661089598606,
2018-02-16,FALSE,5,4.8625,12,21,Friday,TRUE,163.353586518488,199.111471039176,367.998558366511,102.772794635868,76.6521473610704,
2018-02-17,FALSE,8,4.125,5,10,Saturday,TRUE,148.514760113872,305.791499066061,255.288264842689,115.932073516846,107.126311727187,
2018-02-18,FALSE,5,4.375,8,0,Sunday,TRUE,43.1372026328517,383.210370812999,425.191342965134,164.32793564738,138.769690509263,
2018-02-19,FALSE,5,4.9125,4,5,Monday,TRUE,121.942230728321,229.725366172571,304.597844032955,93.9649515287712,94.9554744734998,
2018-02-20,FALSE,1,3.375,11,10,Tuesday,TRUE,89.5867418102959,211.28547578127,178.062448908214,120.468678363742,97.9060256716053,
2018-02-21,FALSE,6,2.175,7,22,Wednesday,TRUE,116.006081856932,228.861055318971,193.221411885626,101.209732738436,55.5026714053454,
2018-02-22,FALSE,7,1.1125,7,20,Thursday,TRUE,124.909775681547,258.022863521095,193.023042021481,75.8400483968089,65.9773693766395,
2018-02-23,FALSE,1,0.4375,12,5,Friday,TRUE,91.3084600530353,239.298560995411,231.223708996684,100.964773001419,89.8807140649128,
2018-02-24,FALSE,6,125,15,71,Saturday,TRUE,131.85933719787,301.846824531828,271.400923554803,129.618921959432,83.4673946588364,
2018-02-25,FALSE,7,-2.9625,14,71,Sunday,TRUE,60.2910060331361,390.819528207244,249.543387611877,174.509606028217,101.878885897188,
2018-02-26,FALSE,5,-1.5375,18,NA,Monday,TRUE,86.3075633753733,228.550422356372,211.624988296545,62.7194880720277,64.9506430795257,
2018-02-27,FALSE,6,-3.425,16,71,Tuesday,TRUE,66.9903015912322,219.872037080239,177.990111725936,80.0520282741354,81.5433307466433,
2018-02-28,FALSE,5,-6.1375,16,5,Wednesday,TRUE,98.7664662416456,214.975245263105,229.431198331546,87.4021453051197,98.3905462011422,
2018-03-01,FALSE,6,-3.95,18,71,Thursday,TRUE,121.672068570646,202.35366431969,249.942030668498,97.7527293828083,55.4335274645784,
2018-03-02,FALSE,6,-4.9625,15,71,Friday,TRUE,101.712081140049,216.142251827797,235.813107885023,105.959362504739,84.8214422806651,
2018-03-03,FALSE,0,-3.4375,13,5,Saturday,TRUE,98.2415892822967,297.521583609939,263.877067275459,117.066174787235,117.391966771156,
2018-03-04,FALSE,5,-2.3125,10,77,Sunday,TRUE,71.4481254842192,355.48499377795,286.911673800713,152.846041550908,96.6996987260264,
2018-03-05,FALSE,5,5.9875,7,10,Monday,TRUE,119.676827681314,236.272835967155,205.928040152599,89.9828037804588,90.3080530152799,
2018-03-06,FALSE,0,6.4,9,5,Tuesday,TRUE,105.33896274036,254.035800587078,213.611506320038,109.14348273407,98.1464438577047,
2018-03-07,FALSE,7,1.1875,6,71,Wednesday,TRUE,96.383968298997,212.156610525053,182.067633556186,58.9899135287265,71.6283051882786,
2018-03-08,FALSE,5,4.4625,8,61,Thursday,TRUE,130.937668895181,225.160259530521,189.012172780521,83.2089936207836,82.9678986697282,
2018-03-09,FALSE,7,4.45,13,61,Friday,TRUE,106.190382211722,258.288162074788,195.502333176715,97.9229466419983,95.0395542961277,
2018-03-10,FALSE,8,3.4,10,63,Saturday,TRUE,151.523763464872,344.875427188929,201.714896103318,147.422385237539,94.0024445855689,
2018-03-11,FALSE,5,11.475,7,45,Sunday,TRUE,44.5141733478635,468.830707314005,267.915218839859,152.278241164361,172.938112248343,
2018-03-12,FALSE,7,6.5375,5,61,Monday,TRUE,138.141700035259,266.400120884102,220.597782801046,110.915535990158,83.6944634003471,
2018-03-13,FALSE,7,4.2625,12,61,Tuesday,TRUE,126.305395778367,239.515590571395,197.988523154526,102.435536654286,76.7539817727839,
2018-03-14,FALSE,8,3.2,8,21,Wednesday,TRUE,142.741299070527,257.454373510423,255.003439771565,105.0879511471,89.713393980961,
2018-03-15,FALSE,8,2.4625,20,NA,Thursday,TRUE,224.024543942887,264.63793243552,221.984891447054,118.743106582071,98.7191984946759,
2018-03-16,FALSE,7,0.2,28,22,Friday,TRUE,169.617856126588,272.52774706512,242.7509816604,110.064680058323,76.6902811720118,
2018-03-17,FALSE,5,-2.225,29,73,Saturday,TRUE,192.571863723155,352.921012446784,203.14351149049,171.650294233054,64.1508597754103,
2018-03-18,FALSE,1,-825,23,5,Sunday,TRUE,140.587952269619,395.068317377811,262.350248482655,218.278423946226,209.019623528428,
2018-03-19,FALSE,0,2.3,8,5,Monday,TRUE,168.789051955079,249.139377250402,215.890548537278,111.562496126809,96.1022154960397,
2018-03-20,FALSE,0,4.2125,17,5,Tuesday,TRUE,135.231062535176,243.391831960934,226.916512446396,135.147672004628,100.405435136907,
2018-03-21,FALSE,7,4.7,13,22,Wednesday,TRUE,120.262742064374,264.897919889193,242.602189044112,120.866245259918,83.9100040755261,
2018-03-22,FALSE,8,5.7625,11,61,Thursday,TRUE,140.605808619442,286.146708215532,215.868776994947,81.2345737319614,86.4838236394023,
2018-03-23,FALSE,8,4.425,5,22,Friday,TRUE,135.226761513192,251.990645856418,230.196960739213,98.8346334805017,69.788941651605,
2018-03-24,FALSE,7,7.125,4,5,Saturday,TRUE,175.533882075808,361.417262752534,201.490019493749,154.110947275411,84.0343116968659,
2018-03-25,FALSE,7,7.625,6,0,Sunday,TRUE,72.1396206051801,465.691877805272,231.915629885485,208.866499162987,85.7336191118162,
2018-03-26,FALSE,7,5.0375,8,61,Monday,TRUE,148.365363810161,248.389926934171,242.926355752525,113.584723945565,92.1446653918573,
2018-03-27,FALSE,7,5.325,9,10,Tuesday,TRUE,156.722306258184,319.986633093005,282.924196587538,134.758232554012,112.154795801317,
2018-03-28,FALSE,7,3.725,14,61,Wednesday,TRUE,136.183415192499,320.429111502574,283.799868237831,142.200717815043,95.4414203350383,
2018-03-29,FALSE,7,0.9,8,71,Thursday,TRUE,369.627890205243,405.947276337579,330.612859203759,266.201304515727,80.8223522620618,
2018-03-30,NA,1,3.225,13,5,Friday,TRUE,,,,,,
2018-03-31,FALSE,7,2.225,17,NA,Saturday,TRUE,416.788764354814,558.629402301118,270.269527122251,320.93474056584,85.3647858513557,
2018-04-01,FALSE,6,2.525,9,71,Sunday,TRUE,68.2964647517978,565.619466834902,263.582763455614,197.338187512788,97.0547486434187,
2018-04-02,FALSE,5,6.1,8,5,Monday,TRUE,43.200364814703,478.260628613686,270.977679806865,177.680679602538,100.34599611598,
2018-04-03,FALSE,7,11.775,9,61,Tuesday,TRUE,135.724585456051,312.042414825353,236.545418753633,134.195889670285,56.2206582497111,
2018-04-04,FALSE,4,13.2125,9,61,Wednesday,TRUE,115.932994804965,318.450089970881,215.959999638322,149.720896578779,71.3942240197333,
2018-04-05,FALSE,7,8.6625,19,61,Thursday,TRUE,97.8634527844016,315.005855981421,217.819515040088,130.1869039827,116.061737135078,
2018-04-06,FALSE,1,9.9875,10,5,Friday,TRUE,118.206081571449,312.39812192018,248.785256269089,89.1787904729072,76.3658031199746,
2018-04-07,FALSE,0,14.75,9,5,Saturday,TRUE,145.347521013483,383.944589381035,222.520615126852,159.814274148038,67.2360702223367,
2018-04-08,FALSE,0,20.5,5,5,Sunday,TRUE,70.9108032083961,415.820715662082,267.882276884597,168.643369475226,104.245605098994,
2018-04-09,FALSE,5,15.3125,9,5,Monday,TRUE,100.975591763884,249.686623696506,153.657833070877,125.791596759514,78.1382370856774,
2018-04-10,FALSE,8,5.1625,21,10,Tuesday,TRUE,116.487322952139,260.819089537144,203.766868959048,84.0497181533496,73.1091348853163,
2018-04-11,FALSE,8,4.7125,22,NA,Wednesday,TRUE,82.0268234172204,265.209949346623,171.056870421619,68.0245101155979,82.3162867708556,
2018-04-12,FALSE,5,7.975,19,5,Thursday,TRUE,136.188054778093,264.416254452541,223.249442642863,116.462621342462,73.6791972698499,
2018-04-13,FALSE,6,8.7125,15,61,Friday,TRUE,91.9470794074567,294.37042763429,198.043150591306,116.896382935008,80.1637568854653,
2018-04-14,FALSE,8,7.675,10,61,Saturday,TRUE,166.908303338313,394.455565705861,263.225763727737,161.090096394738,102.451367723374,
2018-04-15,FALSE,8,9.5375,7,61,Sunday,TRUE,94.7804910054962,378.03239167251,235.556437070098,186.885741611071,82.5239002813353,
2018-04-16,FALSE,2,13.875,8,63,Monday,TRUE,120.530309652016,251.86150880934,213.050037060665,105.949717840042,78.0809616386278,
2018-04-17,FALSE,0,15.25,11,0,Tuesday,TRUE,101.387635071749,252.852741125448,202.378883868381,86.2289874951019,81.6569740976316,
2018-04-18,FALSE,1,20.35,11,0,Wednesday,TRUE,93.6448450690126,232.140071311389,200.090727495338,107.558608889038,50.2291843439468,
2018-04-19,FALSE,0,23.1125,5,0,Thursday,TRUE,109.1997780181,257.136685047883,140.220852536364,103.383705990961,81.3062483274968,
2018-04-20,FALSE,0,24.375,13,0,Friday,TRUE,89.8024722034331,284.556075116244,182.180586581755,106.920285015064,57.9976096157903,
2018-04-21,FALSE,1,15.6625,10,5,Saturday,TRUE,144.90805943254,408.921130435705,298.808866402928,176.417147453327,86.0834321468145,
2018-04-22,FALSE,1,14.525,11,5,Sunday,TRUE,68.3301534203764,415.886839438665,245.414177438254,199.765079950102,99.4218470990722,
2018-04-23,FALSE,4,14.4,18,5,Monday,TRUE,89.8268678476001,242.796752484443,177.841349200267,101.819986447604,77.4251237644108,
2018-04-24,FALSE,5,12.0875,21,61,Tuesday,TRUE,97.0271023646392,227.77136388796,175.701807663398,85.091875213209,61.4083901285691,
2018-04-25,FALSE,7,9.25,13,61,Wednesday,TRUE,68.0325664897455,226.475975087735,234.758451361668,93.3246428158012,96.4352584158038,
2018-04-26,FALSE,6,11.0875,18,61,Thursday,TRUE,132.024346180966,250.827444514035,240.164133625422,122.068213454324,80.7793766515759,
2018-04-27,FALSE,5,13.0875,8,0,Friday,TRUE,64.0736168057245,274.430260100151,217.325667179962,112.291104909384,55.0771828740384,
2018-04-28,FALSE,7,14.65,8,61,Saturday,TRUE,145.377113487886,380.254223726818,245.17884644276,137.327350130029,81.8710121370348,
2018-04-29,FALSE,7,8.875,9,21,Sunday,TRUE,112.634849007942,426.447905063896,404.964539261423,179.139454299962,117.881439779767,
2018-04-30,FALSE,7,11.55,10,95,Monday,TRUE,152.280472407717,426.918397900034,349.222530501407,127.919448209593,79.2518033997529,
2018-05-01,NA,7,6.9875,13,63,Tuesday,TRUE,,,,,,
2018-05-02,FALSE,1,14.725,9,5,Wednesday,TRUE,114.081337561043,282.298347814055,206.162037259434,133.16692373125,75.4233707731506,
2018-05-03,FALSE,1,12.5,14,0,Thursday,TRUE,123.975160122456,286.817443390217,211.877965418872,118.845410091562,62.2496029445585,
2018-05-04,FALSE,0,12.1875,10,5,Friday,TRUE,98.2938513417318,296.771076281258,248.601470830409,114.107429476625,92.6837079237316,
2018-05-05,FALSE,0,14.75,9,5,Saturday,TRUE,127.687524931524,335.749134831014,302.514155462507,152.122844865004,74.5568363291691,
2018-05-06,FALSE,0,18.9125,10,NA,Sunday,TRUE,56.2258188093528,376.939801196948,203.180786094859,204.554039945282,117.972407381309,
2018-05-07,FALSE,0,20.825,11,0,Monday,TRUE,134.486983298219,332.993115402227,191.151457196548,149.514220844308,65.4915225744896,
2018-05-08,FALSE,0,22.3875,14,5,Tuesday,TRUE,118.423159794704,334.044910217472,239.071406039709,178.326054614077,101.61089470953,
2018-05-09,FALSE,0,23.3,12,NA,Wednesday,TRUE,147.863208010494,366.594614774152,257.128869229207,150.040549196134,77.170452622622,
2018-05-10,FALSE,5,20.525,9,95,Thursday,TRUE,65.3700130129915,499.73501307086,301.198360686431,213.620643844729,85.5160842400277,
2018-05-11,FALSE,1,15.1,8,NA,Friday,TRUE,206.81195059122,494.269116265157,283.014844834372,239.477710150464,84.6257280971586,
2018-05-12,FALSE,5,17.3375,10,0,Saturday,TRUE,150.026139523841,603.336444489448,279.270036711318,287.096782778773,94.1739600656155,
2018-05-13,FALSE,2,17.25,12,10,Sunday,TRUE,86.0125611140966,569.357169583136,292.453462601628,283.683773802826,80.0259008484754,
2018-05-14,FALSE,0,18.8875,11,5,Monday,TRUE,98.758369396784,300.112315547696,256.374272515731,109.487563951608,53.6251718774275,
2018-05-15,FALSE,0,18,9,0,Tuesday,TRUE,98.0353644636131,317.256749063426,237.920001987091,128.242788342459,57.3572122605313,
2018-05-16,FALSE,5,20.5625,13,21,Wednesday,TRUE,73.5620132092815,290.487638319958,200.828305480515,117.19208049046,37.6694699883667,
2018-05-17,FALSE,3,15.2875,10,5,Thursday,TRUE,129.846043854855,335.998442417482,208.662279549737,143.116719553358,73.6990571896891,
2018-05-18,FALSE,7,14.75,9,0,Friday,TRUE,127.204797376274,287.728335701492,252.589701591671,128.828507929134,68.1714940213294,
2018-05-19,FALSE,6,14.9125,8,0,Saturday,TRUE,169.221578127274,496.293121281773,325.731571782838,223.624171765277,77.9819906254498,
2018-05-20,FALSE,0,18.9,13,5,Sunday,TRUE,107.80986732414,612.504912138074,330.380607140183,305.100783157298,65.4187870817839,
2018-05-21,NA,0,18.5125,16,5,Monday,TRUE,,,,,,
2018-05-22,FALSE,0,20.325,13,5,Tuesday,TRUE,156.307236988041,439.983048890548,246.919595782246,191.073379157625,70.2272839676609,
2018-05-23,FALSE,0,20.1625,10,0,Wednesday,TRUE,109.786783071564,377.171736527627,261.987888413387,169.755098557206,73.4853551775741,
2018-05-24,FALSE,0,20.35,15,5,Thursday,TRUE,108.54624822638,442.077053223315,282.324748821077,211.514459288962,27.433725861826,
